C_66_Y_AC_68|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
159.0|41720.0|AK_24|CL_66_Y_AC_68|2015.0|2.0|128.0|5.0|6.0|5.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
127.0|41720.0|AK_24|CL_66_Y_AC_68|2030.0|2.0|104.0|1.0|5.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
115.0|41720.0|AK_24|CL_66_Y_AC_68|2045.0|2.0|80.0|4.0|12.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|6.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
125.0|41720.0|AK_24|CL_66_Y_AC_68|2100.0|2.0|93.0|1.0|7.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|15.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
122.0|41720.0|AK_24|CL_66_Y_AC_68|2115.0|2.0|91.0|2.0|9.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
114.0|41720.0|AK_24|CL_66_Y_AC_68|2130.0|2.0|96.0|1.0|7.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
100.0|41720.0|AK_24|CL_66_Y_AC_68|2145.0|2.0|79.0|0.0|5.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
69.0|41720.0|AK_24|CL_66_Y_AC_68|2200.0|3.0|43.0|0.0|6.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
84.0|41720.0|AK_24|CL_66_Y_AC_68|2215.0|3.0|56.0|2.0|9.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
80.0|41720.0|AK_24|CL_66_Y_AC_68|2230.0|3.0|49.0|4.0|9.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
63.0|41720.0|AK_24|CL_66_Y_AC_68|2245.0|3.0|45.0|4.0|6.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
69.0|41720.0|AK_24|CL_66_Y_AC_68|2300.0|3.0|56.0|2.0|5.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
84.0|41720.0|AK_24|CL_66_Y_AC_68|2315.0|3.0|65.0|3.0|4.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
52.0|41720.0|AK_24|CL_66_Y_AC_68|2330.0|3.0|36.0|1.0|6.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
66.0|41720.0|AK_24|CL_66_Y_AC_68|2345.0|3.0|60.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
70.0|41720.0|AK_24|CL_66_Y_AC_68|0.0|3.0|66.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
62.0|41720.0|AK_24|CL_66_Y_AC_68|15.0|3.0|55.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
62.0|41720.0|AK_24|CL_66_Y_AC_68|30.0|3.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
60.0|41720.0|AK_24|CL_66_Y_AC_68|45.0|3.0|58.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
64.0|41720.0|AK_24|CL_66_Y_AC_68|100.0|3.0|59.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
61.0|41720.0|AK_24|CL_66_Y_AC_68|115.0|3.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
46.0|41720.0|AK_24|CL_66_Y_AC_68|130.0|3.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
68.0|41720.0|AK_24|CL_66_Y_AC_68|145.0|3.0|64.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
44.0|41720.0|AK_24|CL_66_Y_AC_68|200.0|3.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
61.0|41720.0|AK_24|CL_66_Y_AC_68|215.0|3.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
44.0|41720.0|AK_24|CL_66_Y_AC_68|230.0|3.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
46.0|41720.0|AK_24|CL_66_Y_AC_68|245.0|3.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
49.0|41720.0|AK_24|CL_66_Y_AC_68|300.0|3.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
38.0|41720.0|AK_24|CL_66_Y_AC_68|315.0|3.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
46.0|41720.0|AK_24|CL_66_Y_AC_68|330.0|3.0|43.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
38.0|41720.0|AK_24|CL_66_Y_AC_68|345.0|3.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
29.0|41720.0|AK_24|CL_66_Y_AC_68|400.0|3.0|25.0|0.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
29.0|41720.0|AK_24|CL_66_Y_AC_68|415.0|3.0|20.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
27.0|41720.0|AK_24|CL_66_Y_AC_68|430.0|3.0|15.0|2.0|8.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
25.0|41720.0|AK_24|CL_66_Y_AC_68|445.0|3.0|10.0|2.0|9.0|2.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
37.0|41720.0|AK_24|CL_66_Y_AC_68|500.0|3.0|16.0|3.0|9.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
34.0|41720.0|AK_24|CL_66_Y_AC_68|515.0|3.0|18.0|2.0|10.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
37.0|41720.0|AK_24|CL_66_Y_AC_68|530.0|3.0|11.0|5.0|10.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|4.0|1.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
62.0|41720.0|AK_24|CL_66_Y_AC_68|545.0|3.0|24.0|6.0|11.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|3.0|BAJA FLUJO VEHICULAR SIN RAZÓN VISIBLE; CORRESPONDE A LA AK 24 CON CL 66
81.0|41720.0|AK_24|CL_66_Y_AC_68|600.0|3.0|39.0|9.0|10.0|8.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
100.0|41720.0|AK_24|CL_66_Y_AC_68|615.0|3.0|39.0|7.0|18.0|9.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|11.0|14.0|CORRESPONDE A LA AK 24 CON CL 66
138.0|41720.0|AK_24|CL_66_Y_AC_68|630.0|3.0|71.0|8.0|9.0|16.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|0.0|0.0|0.0|14.0|13.0|CORRESPONDE A LA AK 24 CON CL 66
160.0|41720.0|AK_24|CL_66_Y_AC_68|645.0|3.0|91.0|8.0|14.0|7.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|28.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
164.0|41720.0|AK_24|CL_66_Y_AC_68|700.0|3.0|94.0|4.0|12.0|13.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|0.0|0.0|0.0|31.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
198.0|41720.0|AK_24|CL_66_Y_AC_68|715.0|3.0|112.0|9.0|15.0|13.0|0.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|0.0|0.0|34.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
193.0|41720.0|AK_24|CL_66_Y_AC_68|730.0|3.0|115.0|6.0|11.0|9.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|33.0|15.0|CORRESPONDE A LA AK 24 CON CL 66
259.0|41720.0|AK_24|CL_66_Y_AC_68|745.0|3.0|166.0|5.0|13.0|10.0|0.0|0.0|0.0|1.0|0.0|0.0|4.0|0.0|0.0|0.0|44.0|16.0|CORRESPONDE A LA AK 24 CON CL 66
244.0|41720.0|AK_24|CL_66_Y_AC_68|800.0|3.0|169.0|8.0|11.0|9.0|0.0|0.0|0.0|1.0|0.0|1.0|4.0|0.0|0.0|0.0|35.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
256.0|41720.0|AK_24|CL_66_Y_AC_68|815.0|3.0|170.0|5.0|16.0|11.0|0.0|0.0|0.0|1.0|0.0|3.0|4.0|0.0|0.0|0.0|38.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
257.0|41720.0|AK_24|CL_66_Y_AC_68|830.0|3.0|170.0|11.0|16.0|13.0|0.0|0.0|0.0|2.0|2.0|1.0|6.0|0.0|0.0|0.0|26.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
219.0|41720.0|AK_24|CL_66_Y_AC_68|845.0|3.0|159.0|4.0|12.0|9.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|0.0|21.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
256.0|41720.0|AK_24|CL_66_Y_AC_68|900.0|3.0|174.0|7.0|12.0|14.0|0.0|0.0|0.0|0.0|0.0|5.0|6.0|1.0|0.0|0.0|29.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
251.0|41720.0|AK_24|CL_66_Y_AC_68|915.0|3.0|175.0|7.0|13.0|7.0|0.0|0.0|0.0|0.0|0.0|3.0|3.0|1.0|0.0|0.0|32.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
237.0|41720.0|AK_24|CL_66_Y_AC_68|930.0|3.0|149.0|7.0|17.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|33.0|18.0|CORRESPONDE A LA AK 24 CON CL 66
260.0|41720.0|AK_24|CL_66_Y_AC_68|945.0|3.0|171.0|12.0|6.0|9.0|0.0|0.0|0.0|3.0|0.0|1.0|5.0|0.0|0.0|0.0|40.0|13.0|CORRESPONDE A LA AK 24 CON CL 66
256.0|41720.0|AK_24|CL_66_Y_AC_68|1000.0|3.0|159.0|7.0|11.0|13.0|0.0|0.0|0.0|2.0|0.0|2.0|4.0|0.0|0.0|0.0|42.0|16.0|CORRESPONDE A LA AK 24 CON CL 66
236.0|41720.0|AK_24|CL_66_Y_AC_68|1015.0|3.0|163.0|5.0|10.0|5.0|0.0|0.0|0.0|1.0|0.0|3.0|7.0|0.0|0.0|0.0|30.0|12.0|CORRESPONDE A LA AK 24 CON CL 66
241.0|41720.0|AK_24|CL_66_Y_AC_68|1030.0|3.0|152.0|7.0|11.0|14.0|0.0|0.0|0.0|0.0|0.0|2.0|5.0|0.0|0.0|0.0|41.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
254.0|41720.0|AK_24|CL_66_Y_AC_68|1045.0|3.0|158.0|9.0|7.0|9.0|0.0|0.0|0.0|0.0|0.0|1.0|7.0|0.0|0.0|0.0|55.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
271.0|41720.0|AK_24|CL_66_Y_AC_68|1100.0|3.0|175.0|7.0|11.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|50.0|13.0|CORRESPONDE A LA AK 24 CON CL 66
263.0|41720.0|AK_24|CL_66_Y_AC_68|1115.0|3.0|170.0|7.0|9.0|12.0|0.0|0.0|0.0|2.0|0.0|2.0|2.0|0.0|0.0|0.0|51.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
269.0|41720.0|AK_24|CL_66_Y_AC_68|1130.0|3.0|187.0|6.0|9.0|11.0|0.0|0.0|0.0|0.0|1.0|2.0|7.0|0.0|0.0|0.0|34.0|12.0|CORRESPONDE A LA AK 24 CON CL 66
269.0|41720.0|AK_24|CL_66_Y_AC_68|1145.0|3.0|170.0|7.0|10.0|7.0|0.0|0.0|0.0|1.0|0.0|2.0|8.0|0.0|0.0|0.0|54.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
265.0|41720.0|AK_24|CL_66_Y_AC_68|1200.0|3.0|178.0|5.0|13.0|5.0|0.0|0.0|0.0|0.0|1.0|3.0|5.0|0.0|0.0|0.0|43.0|12.0|CORRESPONDE A LA AK 24 CON CL 66
269.0|41720.0|AK_24|CL_66_Y_AC_68|1215.0|3.0|185.0|2.0|6.0|10.0|0.0|0.0|0.0|1.0|0.0|1.0|7.0|0.0|0.0|0.0|45.0|12.0|CORRESPONDE A LA AK 24 CON CL 66
164.0|41720.0|AK_24|CL_66_Y_AC_68|1230.0|3.0|110.0|2.0|6.0|6.0|0.0|0.0|0.0|1.0|0.0|1.0|5.0|0.0|0.0|0.0|28.0|5.0|CHOQUE SIMPLE ENTRE 12:36 Y 12:43; CORRESPONDE A LA AK 24 CON CL 66
292.0|41720.0|AK_24|CL_66_Y_AC_68|1245.0|3.0|198.0|11.0|18.0|12.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|34.0|15.0|CHOQUE SIMPLE ENTRE 12:36 Y 12:43; CORRESPONDE A LA AK 24 CON CL 66
248.0|41720.0|AK_24|CL_66_Y_AC_68|1300.0|3.0|164.0|7.0|11.0|6.0|0.0|0.0|0.0|3.0|1.0|1.0|5.0|0.0|0.0|0.0|33.0|17.0|CORRESPONDE A LA AK 24 CON CL 66
249.0|41720.0|AK_24|CL_66_Y_AC_68|1315.0|3.0|159.0|10.0|14.0|11.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|37.0|15.0|CORRESPONDE A LA AK 24 CON CL 66
281.0|41720.0|AK_24|CL_66_Y_AC_68|1330.0|3.0|195.0|8.0|13.0|10.0|0.0|0.0|0.0|2.0|0.0|1.0|4.0|0.0|0.0|0.0|44.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
300.0|41720.0|AK_24|CL_66_Y_AC_68|1345.0|3.0|208.0|5.0|10.0|10.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|1.0|0.0|0.0|51.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
245.0|41720.0|AK_24|CL_66_Y_AC_68|1400.0|3.0|168.0|5.0|8.0|6.0|0.0|0.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|0.0|50.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
239.0|41720.0|AK_24|CL_66_Y_AC_68|1415.0|3.0|164.0|9.0|10.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|41.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
189.0|41720.0|AK_24|CL_66_Y_AC_68|1430.0|3.0|106.0|7.0|13.0|6.0|0.0|0.0|0.0|2.0|1.0|0.0|2.0|0.0|0.0|0.0|43.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
245.0|41720.0|AK_24|CL_66_Y_AC_68|1445.0|3.0|156.0|7.0|14.0|6.0|0.0|0.0|0.0|1.0|0.0|3.0|3.0|0.0|0.0|0.0|50.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
208.0|41720.0|AK_24|CL_66_Y_AC_68|1500.0|3.0|140.0|3.0|10.0|7.0|0.0|0.0|0.0|2.0|0.0|3.0|1.0|0.0|0.0|0.0|39.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
265.0|41720.0|AK_24|CL_66_Y_AC_68|1515.0|3.0|181.0|8.0|12.0|5.0|0.0|0.0|0.0|1.0|0.0|1.0|5.0|0.0|0.0|0.0|51.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
225.0|41720.0|AK_24|CL_66_Y_AC_68|1530.0|3.0|139.0|5.0|12.0|11.0|0.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|0.0|0.0|44.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
241.0|41720.0|AK_24|CL_66_Y_AC_68|1545.0|3.0|167.0|10.0|10.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|26.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
207.0|41720.0|AK_24|CL_66_Y_AC_68|1600.0|3.0|140.0|5.0|13.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|39.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
232.0|41720.0|AK_24|CL_66_Y_AC_68|1615.0|3.0|155.0|5.0|11.0|13.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|38.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
218.0|41720.0|AK_24|CL_66_Y_AC_68|1630.0|3.0|162.0|2.0|10.0|9.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|22.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
197.0|41720.0|AK_24|CL_66_Y_AC_68|1645.0|3.0|133.0|8.0|10.0|10.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|26.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
217.0|41720.0|AK_24|CL_66_Y_AC_68|1700.0|3.0|154.0|5.0|19.0|7.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|23.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
248.0|41720.0|AK_24|CL_66_Y_AC_68|1715.0|3.0|162.0|10.0|14.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|7.0|0.0|0.0|0.0|40.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
184.0|41720.0|AK_24|CL_66_Y_AC_68|1730.0|3.0|118.0|6.0|12.0|10.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|0.0|0.0|0.0|27.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
198.0|41720.0|AK_24|CL_66_Y_AC_68|1745.0|3.0|131.0|5.0|12.0|10.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|30.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
158.0|41720.0|AK_24|CL_66_Y_AC_68|1800.0|3.0|101.0|3.0|16.0|11.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|24.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
195.0|41720.0|AK_24|CL_66_Y_AC_68|1815.0|3.0|136.0|6.0|13.0|7.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|29.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
156.0|41720.0|AK_24|CL_66_Y_AC_68|1830.0|3.0|99.0|6.0|13.0|8.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|22.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
143.0|41720.0|AK_24|CL_66_Y_AC_68|1845.0|3.0|97.0|6.0|9.0|6.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|19.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
155.0|41720.0|AK_24|CL_66_Y_AC_68|1900.0|3.0|104.0|7.0|10.0|9.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|18.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
159.0|41720.0|AK_24|CL_66_Y_AC_68|1915.0|3.0|98.0|5.0|7.0|11.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|16.0|CORRESPONDE A LA AK 24 CON CL 66
123.0|41720.0|AK_24|CL_66_Y_AC_68|1930.0|3.0|77.0|3.0|15.0|9.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
128.0|41720.0|AK_24|CL_66_Y_AC_68|1945.0|3.0|81.0|8.0|10.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
106.0|41720.0|AK_24|CL_66_Y_AC_68|2000.0|3.0|59.0|7.0|12.0|10.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
117.0|41720.0|AK_24|CL_66_Y_AC_68|2015.0|3.0|74.0|5.0|13.0|11.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
98.0|41720.0|AK_24|CL_66_Y_AC_68|2030.0|3.0|54.0|2.0|15.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
89.0|41720.0|AK_24|CL_66_Y_AC_68|2045.0|3.0|54.0|2.0|10.0|9.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|9.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
106.0|41720.0|AK_24|CL_66_Y_AC_68|2100.0|3.0|70.0|4.0|10.0|8.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
105.0|41720.0|AK_24|CL_66_Y_AC_68|2115.0|3.0|73.0|4.0|12.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
80.0|41720.0|AK_24|CL_66_Y_AC_68|2130.0|3.0|51.0|2.0|11.0|5.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
84.0|41720.0|AK_24|CL_66_Y_AC_68|2145.0|3.0|58.0|4.0|9.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
271.0|41720.0|AK_24|CL_66_Y_AC_68|2200.0|4.0|182.0|1.0|11.0|11.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|56.0|7.0|CORRESPONDE A LA AK 24 CON CL 68
204.0|41720.0|AK_24|CL_66_Y_AC_68|2215.0|4.0|132.0|2.0|15.0|9.0|0.0|0.0|0.0|2.0|0.0|3.0|2.0|0.0|0.0|0.0|33.0|6.0|CORRESPONDE A LA AK 24 CON CL 68
167.0|41720.0|AK_24|CL_66_Y_AC_68|2230.0|4.0|110.0|2.0|13.0|6.0|0.0|0.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|0.0|24.0|8.0|CORRESPONDE A LA AK 24 CON CL 68
