552.0|41696.0|AK_7|AC_85|930.0|2.0|454.0|5.0|1.0|23.0|0.0|0.0|0.0|2.0|10.0|0.0|7.0|0.0|0.0|0.0|47.0|3.0|
515.0|41696.0|AK_7|AC_85|945.0|2.0|408.0|4.0|4.0|23.0|0.0|0.0|0.0|3.0|7.0|3.0|2.0|1.0|0.0|0.0|57.0|3.0|
391.0|41696.0|AK_7|AC_85|1000.0|2.0|291.0|5.0|1.0|8.0|0.0|0.0|0.0|4.0|5.0|3.0|9.0|2.0|0.0|0.0|60.0|3.0|LIVIANOS BAJAN EN EL RELEVO POR CONGESTION POR EL SEMÁFORO DE LA AVENIDA CIRCUNVALAR X CALLE 85 
515.0|41696.0|AK_7|AC_85|1015.0|2.0|385.0|3.0|7.0|28.0|0.0|0.0|0.0|3.0|3.0|6.0|1.0|0.0|0.0|0.0|75.0|4.0|REVISADO SIN DIERENCIA CON FORMATO 
572.0|41696.0|AK_7|AC_85|1030.0|2.0|451.0|6.0|6.0|23.0|0.0|0.0|0.0|2.0|8.0|7.0|2.0|1.0|0.0|0.0|63.0|3.0|REVISADO SIN DIERENCIA CON FORMATO 
467.0|41696.0|AK_7|AC_85|1045.0|2.0|370.0|6.0|2.0|24.0|0.0|0.0|0.0|0.0|6.0|1.0|1.0|1.0|0.0|0.0|52.0|4.0|REVISADO SIN DIERENCIA CON FORMATO 
695.0|41696.0|AK_7|AC_85|1100.0|2.0|562.0|4.0|4.0|28.0|0.0|0.0|0.0|3.0|6.0|5.0|11.0|1.0|0.0|0.0|70.0|1.0|REVISADO SIN DIERENCIA CON FORMATO 
610.0|41696.0|AK_7|AC_85|1115.0|2.0|485.0|4.0|4.0|34.0|0.0|0.0|0.0|0.0|4.0|5.0|10.0|1.0|0.0|0.0|61.0|2.0|
598.0|41696.0|AK_7|AC_85|1130.0|2.0|477.0|6.0|2.0|16.0|0.0|0.0|0.0|0.0|7.0|2.0|13.0|2.0|0.0|0.0|72.0|1.0|
629.0|41696.0|AK_7|AC_85|1145.0|2.0|509.0|3.0|5.0|27.0|0.0|0.0|0.0|0.0|4.0|4.0|4.0|0.0|0.0|0.0|69.0|4.0|
619.0|41696.0|AK_7|AC_85|1200.0|2.0|527.0|3.0|5.0|16.0|0.0|0.0|0.0|2.0|6.0|0.0|7.0|2.0|0.0|0.0|49.0|2.0|
677.0|41696.0|AK_7|AC_85|1215.0|2.0|561.0|3.0|4.0|25.0|0.0|0.0|0.0|13.0|8.0|0.0|14.0|0.0|0.0|0.0|46.0|3.0|
630.0|41696.0|AK_7|AC_85|1230.0|2.0|521.0|5.0|2.0|18.0|0.0|0.0|0.0|5.0|3.0|3.0|5.0|0.0|0.0|0.0|65.0|3.0|
667.0|41696.0|AK_7|AC_85|1245.0|2.0|556.0|6.0|5.0|23.0|0.0|0.0|0.0|4.0|9.0|2.0|4.0|4.0|0.0|0.0|51.0|3.0|
595.0|41696.0|AK_7|AC_85|1300.0|2.0|500.0|3.0|3.0|21.0|0.0|0.0|0.0|6.0|4.0|2.0|4.0|1.0|0.0|0.0|50.0|1.0|
682.0|41696.0|AK_7|AC_85|1315.0|2.0|575.0|3.0|4.0|32.0|0.0|0.0|0.0|6.0|3.0|0.0|7.0|0.0|0.0|0.0|52.0|0.0|
671.0|41696.0|AK_7|AC_85|1330.0|2.0|576.0|5.0|4.0|28.0|0.0|0.0|0.0|2.0|7.0|4.0|4.0|0.0|0.0|0.0|41.0|0.0|
625.0|41696.0|AK_7|AC_85|1345.0|2.0|551.0|3.0|4.0|23.0|0.0|0.0|0.0|3.0|8.0|0.0|2.0|2.0|0.0|0.0|29.0|0.0|
104.0|41696.0|AK_7|AC_85|600.0|4.0|49.0|2.0|3.0|0.0|0.0|0.0|0.0|5.0|9.0|1.0|4.0|0.0|0.0|0.0|16.0|15.0| A LAS 5:56 EMPEZO A LLOVER , ESCAMPO A LAS 6:24 REVISADO SIN DIFERENCIA CON EL FORMATO
123.0|41696.0|AK_7|AC_85|615.0|4.0|59.0|4.0|1.0|0.0|0.0|0.0|0.0|3.0|8.0|1.0|0.0|0.0|0.0|0.0|34.0|13.0| A LAS 5:56 EMPEZO A LLOVER , ESCAMPO A LAS 6:24 REVISADO SIN DIFERENCIA CON EL FORMATO
109.0|41696.0|AK_7|AC_85|630.0|4.0|44.0|6.0|1.0|0.0|0.0|0.0|0.0|3.0|7.0|0.0|3.0|1.0|0.0|0.0|32.0|12.0|A LAS 5:56 EMPEZO A LLOVER , ESCAMPO A LAS 6:24, REVISADO SIN DIFERENCIA CON EL FORMATO
109.0|41696.0|AK_7|AC_85|645.0|4.0|46.0|4.0|2.0|0.0|0.0|0.0|0.0|3.0|5.0|1.0|0.0|0.0|0.0|0.0|37.0|11.0|LLUVIAS INTERMITENTES 
113.0|41696.0|AK_7|AC_85|700.0|4.0|63.0|7.0|2.0|0.0|0.0|0.0|0.0|1.0|10.0|0.0|2.0|0.0|0.0|0.0|21.0|7.0|LLUVIAS INTERMITENTES 
109.0|41696.0|AK_7|AC_85|715.0|4.0|53.0|3.0|2.0|0.0|0.0|0.0|0.0|2.0|14.0|3.0|2.0|0.0|0.0|0.0|22.0|8.0|LLUVIAS INTERMITENTES 
112.0|41696.0|AK_7|AC_85|730.0|4.0|55.0|1.0|0.0|0.0|0.0|0.0|0.0|5.0|12.0|0.0|2.0|0.0|0.0|0.0|26.0|11.0|LLUVIAS INTERMITENTES 
103.0|41696.0|AK_7|AC_85|745.0|4.0|58.0|2.0|2.0|0.0|0.0|0.0|0.0|2.0|8.0|0.0|2.0|0.0|0.0|0.0|23.0|6.0|LLUVIAS INTERMITENTES 
93.0|41696.0|AK_7|AC_85|800.0|4.0|51.0|2.0|1.0|0.0|0.0|0.0|0.0|2.0|12.0|0.0|0.0|0.0|0.0|0.0|23.0|2.0|LLUVIAS INTERMITENTES 
87.0|41696.0|AK_7|AC_85|815.0|4.0|52.0|3.0|0.0|0.0|0.0|0.0|0.0|4.0|7.0|0.0|0.0|0.0|0.0|0.0|17.0|4.0|LLUVIAS INTERMITENTES 
90.0|41696.0|AK_7|AC_85|830.0|4.0|64.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|1.0|0.0|0.0|0.0|10.0|5.0|LLUVIAS INTERMITENTES 
93.0|41696.0|AK_7|AC_85|845.0|4.0|65.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|2.0|0.0|0.0|0.0|0.0|16.0|2.0|LLUVIAS INTERMITENTES 
98.0|41696.0|AK_7|AC_85|900.0|4.0|62.0|4.0|1.0|0.0|0.0|0.0|0.0|2.0|7.0|1.0|2.0|0.0|0.0|0.0|12.0|7.0|LLUVIAS INTERMITENTES 
79.0|41696.0|AK_7|AC_85|915.0|4.0|61.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|9.0|2.0|LLUVIAS INTERMITENTES 
74.0|41696.0|AK_7|AC_85|930.0|4.0|57.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|8.0|4.0|LLUVIAS INTERMITENTES 
105.0|41696.0|AK_7|AC_85|945.0|4.0|72.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|0.0|0.0|0.0|21.0|4.0|LLUVIAS INTERMITENTES 
84.0|41696.0|AK_7|AC_85|1000.0|4.0|56.0|4.0|3.0|0.0|0.0|0.0|0.0|1.0|8.0|1.0|2.0|0.0|0.0|0.0|7.0|2.0|LLUVIAS INTERMITENTES 
116.0|41696.0|AK_7|AC_85|1015.0|4.0|77.0|2.0|2.0|0.0|0.0|0.0|0.0|4.0|13.0|0.0|3.0|0.0|0.0|0.0|11.0|4.0|LLUVIAS INTERMITENTES 
115.0|41696.0|AK_7|AC_85|1030.0|4.0|76.0|2.0|1.0|0.0|0.0|0.0|0.0|3.0|15.0|0.0|5.0|1.0|0.0|0.0|11.0|1.0|LLUVIAS INTERMITENTES 
120.0|41696.0|AK_7|AC_85|1045.0|4.0|86.0|1.0|2.0|0.0|0.0|0.0|0.0|1.0|13.0|2.0|5.0|0.0|0.0|0.0|9.0|1.0|LLUVIAS INTERMITENTES 
101.0|41696.0|AK_7|AC_85|1100.0|4.0|76.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|8.0|0.0|3.0|1.0|0.0|0.0|6.0|3.0|LLUVIAS INTERMITENTES 
82.0|41696.0|AK_7|AC_85|1115.0|4.0|61.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|6.0|0.0|0.0|0.0|6.0|1.0|LLUVIAS INTERMITENTES 
69.0|41696.0|AK_7|AC_85|1130.0|4.0|44.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|8.0|0.0|0.0|0.0|8.0|0.0|LLUVIAS INTERMITENTES 
67.0|41696.0|AK_7|AC_85|1145.0|4.0|44.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|2.0|2.0|0.0|0.0|0.0|12.0|0.0|LLUVIAS INTERMITENTES 
64.0|41696.0|AK_7|AC_85|1200.0|4.0|38.0|1.0|1.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|4.0|1.0|0.0|0.0|13.0|0.0|LLUVIAS INTERMITENTES 
69.0|41696.0|AK_7|AC_85|1215.0|4.0|49.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|0.0|0.0|0.0|0.0|11.0|1.0|LLUVIAS INTERMITENTES 
70.0|41696.0|AK_7|AC_85|1230.0|4.0|47.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|2.0|0.0|0.0|0.0|10.0|1.0|LLUVIAS INTERMITENTES 
68.0|41696.0|AK_7|AC_85|1245.0|4.0|41.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|3.0|0.0|0.0|0.0|12.0|2.0|LLUVIAS INTERMITENTES 
78.0|41696.0|AK_7|AC_85|1300.0|4.0|52.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|3.0|2.0|2.0|0.0|0.0|0.0|15.0|1.0|LLUVIAS INTERMITENTES 
80.0|41696.0|AK_7|AC_85|1315.0|4.0|45.0|1.0|1.0|0.0|0.0|0.0|0.0|4.0|9.0|1.0|4.0|0.0|0.0|0.0|12.0|3.0|LLUVIAS INTERMITENTES 
65.0|41696.0|AK_7|AC_85|1330.0|4.0|38.0|2.0|2.0|0.0|0.0|0.0|0.0|3.0|4.0|1.0|3.0|0.0|0.0|0.0|11.0|1.0|LLUVIAS INTERMITENTES 
70.0|41696.0|AK_7|AC_85|1345.0|4.0|46.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|5.0|0.0|4.0|0.0|0.0|0.0|9.0|2.0|LLUVIAS INTERMITENTES 
584.0|41696.0|AK_7|AC_85|1400.0|1.0|455.0|5.0|1.0|19.0|0.0|0.0|0.0|6.0|0.0|2.0|7.0|0.0|0.0|0.0|88.0|1.0|
582.0|41696.0|AK_7|AC_85|1415.0|1.0|470.0|4.0|1.0|18.0|0.0|0.0|0.0|5.0|0.0|1.0|4.0|2.0|0.0|0.0|76.0|1.0|
530.0|41696.0|AK_7|AC_85|1430.0|1.0|424.0|3.0|2.0|15.0|0.0|0.0|0.0|5.0|0.0|1.0|3.0|1.0|0.0|0.0|74.0|2.0|
524.0|41696.0|AK_7|AC_85|1445.0|1.0|389.0|4.0|0.0|16.0|0.0|0.0|0.0|6.0|0.0|2.0|3.0|3.0|0.0|0.0|96.0|5.0|
609.0|41696.0|AK_7|AC_85|1500.0|1.0|475.0|6.0|2.0|19.0|0.0|0.0|0.0|7.0|0.0|1.0|5.0|0.0|0.0|0.0|92.0|2.0|
610.0|41696.0|AK_7|AC_85|1515.0|1.0|431.0|3.0|3.0|22.0|0.0|0.0|0.0|5.0|0.0|3.0|7.0|0.0|0.0|0.0|133.0|3.0|
502.0|41696.0|AK_7|AC_85|1530.0|1.0|357.0|4.0|3.0|19.0|0.0|0.0|0.0|10.0|0.0|0.0|3.0|0.0|0.0|0.0|104.0|2.0|
564.0|41696.0|AK_7|AC_85|1545.0|1.0|412.0|4.0|2.0|17.0|0.0|0.0|0.0|12.0|0.0|1.0|8.0|0.0|0.0|0.0|107.0|1.0|
554.0|41696.0|AK_7|AC_85|1600.0|1.0|381.0|5.0|0.0|25.0|0.0|0.0|0.0|8.0|0.0|3.0|5.0|0.0|0.0|0.0|124.0|3.0|
582.0|41696.0|AK_7|AC_85|1615.0|1.0|432.0|2.0|1.0|19.0|0.0|0.0|0.0|16.0|0.0|1.0|4.0|1.0|0.0|0.0|103.0|3.0|
624.0|41696.0|AK_7|AC_85|1630.0|1.0|446.0|3.0|3.0|28.0|0.0|0.0|0.0|10.0|0.0|6.0|2.0|1.0|0.0|0.0|119.0|6.0|
490.0|41696.0|AK_7|AC_85|1645.0|1.0|344.0|7.0|1.0|12.0|0.0|0.0|0.0|7.0|0.0|11.0|7.0|0.0|0.0|0.0|93.0|8.0|
413.0|41696.0|AK_7|AC_85|1700.0|1.0|360.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|46.0|2.0|
465.0|41696.0|AK_7|AC_85|1715.0|1.0|393.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|2.0|0.0|0.0|0.0|0.0|63.0|3.0|
500.0|41696.0|AK_7|AC_85|1730.0|1.0|433.0|1.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|58.0|2.0|
498.0|41696.0|AK_7|AC_85|1745.0|1.0|438.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|57.0|1.0|
472.0|41696.0|AK_7|AC_85|1800.0|1.0|417.0|2.0|0.0|3.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|45.0|3.0|
509.0|41696.0|AK_7|AC_85|1815.0|1.0|422.0|5.0|1.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|67.0|3.0|
575.0|41696.0|AK_7|AC_85|1830.0|1.0|510.0|0.0|1.0|14.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|48.0|0.0|
511.0|41696.0|AK_7|AC_85|1845.0|1.0|454.0|4.0|1.0|12.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|33.0|4.0|
550.0|41696.0|AK_7|AC_85|1900.0|1.0|499.0|3.0|0.0|9.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|30.0|6.0|
426.0|41696.0|AK_7|AC_85|1915.0|1.0|376.0|5.0|1.0|7.0|0.0|0.0|0.0|1.0|0.0|1.0|4.0|0.0|0.0|0.0|27.0|4.0|
376.0|41696.0|AK_7|AC_85|1930.0|1.0|349.0|1.0|0.0|7.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|0.0|
573.0|41696.0|AK_7|AC_85|1945.0|1.0|532.0|5.0|0.0|7.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|0.0|0.0|0.0|23.0|1.0|REVISADO SIN DIERENCIA CON FORMATO 
491.0|41696.0|AK_7|AC_85|2000.0|1.0|427.0|1.0|2.0|14.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|44.0|2.0|
356.0|41696.0|AK_7|AC_85|2015.0|1.0|301.0|1.0|1.0|6.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|43.0|0.0|
373.0|41696.0|AK_7|AC_85|2030.0|1.0|328.0|2.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|37.0|0.0|
360.0|41696.0|AK_7|AC_85|2045.0|1.0|311.0|2.0|0.0|4.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|40.0|1.0|
329.0|41696.0|AK_7|AC_85|2100.0|1.0|290.0|4.0|1.0|5.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|23.0|3.0|
309.0|41696.0|AK_7|AC_85|2115.0|1.0|268.0|1.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|36.0|0.0|
291.0|41696.0|AK_7|AC_85|2130.0|1.0|254.0|0.0|0.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|27.0|3.0|
280.0|41696.0|AK_7|AC_85|2145.0|1.0|240.0|1.0|1.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|33.0|1.0|
672.0|41696.0|AK_7|AC_85|1400.0|2.0|536.0|3.0|6.0|25.0|0.0|0.0|0.0|6.0|2.0|2.0|3.0|0.0|0.0|0.0|85.0|4.0|
714.0|41696.0|AK_7|AC_85|1415.0|2.0|559.0|7.0|1.0|28.0|0.0|0.0|0.0|9.0|7.0|3.0|5.0|2.0|0.0|0.0|92.0|1.0|
715.0|41696.0|AK_7|AC_85|1430.0|2.0|572.0|2.0|5.0|28.0|0.0|0.0|0.0|6.0|6.0|0.0|8.0|0.0|0.0|0.0|84.0|4.0|
743.0|41696.0|AK_7|AC_85|1445.0|2.0|564.0|8.0|6.0|27.0|0.0|0.0|0.0|13.0|9.0|2.0|12.0|0.0|0.0|0.0|98.0|4.0|
658.0|41696.0|AK_7|AC_85|1500.0|2.0|493.0|4.0|7.0|22.0|0.0|0.0|0.0|19.0|5.0|2.0|5.0|2.0|0.0|0.0|93.0|6.0|
677.0|41696.0|AK_7|AC_85|1515.0|2.0|498.0|6.0|5.0|25.0|0.0|0.0|0.0|13.0|7.0|5.0|9.0|0.0|0.0|0.0|106.0|3.0|
631.0|41696.0|AK_7|AC_85|1530.0|2.0|462.0|5.0|4.0|26.0|0.0|0.0|0.0|15.0|7.0|6.0|10.0|0.0|0.0|0.0|91.0|5.0|
695.0|41696.0|AK_7|AC_85|1545.0|2.0|516.0|3.0|4.0|29.0|0.0|0.0|0.0|12.0|9.0|3.0|5.0|0.0|0.0|0.0|110.0|4.0|
634.0|41696.0|AK_7|AC_85|1600.0|2.0|472.0|5.0|3.0|20.0|0.0|0.0|0.0|7.0|7.0|2.0|8.0|1.0|0.0|0.0|106.0|3.0|
654.0|41696.0|AK_7|AC_85|1615.0|2.0|523.0|3.0|2.0|14.0|0.0|0.0|0.0|7.0|2.0|3.0|8.0|0.0|0.0|0.0|85.0|7.0|
683.0|41696.0|AK_7|AC_85|1630.0|2.0|502.0|6.0|9.0|25.0|0.0|0.0|0.0|11.0|9.0|3.0|4.0|1.0|0.0|0.0|106.0|7.0|
687.0|41696.0|AK_7|AC_85|1645.0|2.0|520.0|7.0|5.0|21.0|0.0|0.0|0.0|10.0|9.0|0.0|10.0|0.0|0.0|0.0|93.0|12.0|
652.0|41696.0|AK_7|AC_85|1700.0|2.0|506.0|6.0|4.0|23.0|0.0|0.0|0.0|5.0|8.0|3.0|8.0|1.0|0.0|0.0|80.0|8.0|
679.0|41696.0|AK_7|AC_85|1715.0|2.0|505.0|3.0|7.0|26.0|0.0|0.0|0.0|11.0|11.0|0.0|8.0|0.0|0.0|0.0|102.0|6.0|
640.0|41696.0|AK_7|AC_85|1730.0|2.0|490.0|0.0|3.0|26.0|0.0|0.0|0.0|13.0|9.0|2.0|6.0|0.0|0.0|0.0|88.0|3.0|
559.0|41696.0|AK_7|AC_85|1745.0|2.0|415.0|3.0|1.0|14.0|0.0|0.0|0.0|6.0|7.0|1.0|6.0|0.0|0.0|0.0|103.0|3.0| A LAS 17:59 SE PRESENTA CONGESTION VEHICULAR LEVE 
461.0|41696.0|AK_7|AC_85|1800.0|2.0|336.0|2.0|1.0|17.0|0.0|0.0|0.0|11.0|10.0|1.0|3.0|0.0|0.0|0.0|77.0|3.0| A LAS 17:59 SE PRESENTA CONGESTION VEHICULAR LEVE 
452.0|41696.0|AK_7|AC_85|1815.0|2.0|345.0|1.0|2.0|6.0|0.0|0.0|0.0|1.0|9.0|0.0|5.0|0.0|0.0|0.0|82.0|1.0|
425.0|41696.0|AK_7|AC_85|1830.0|2.0|328.0|4.0|2.0|4.0|0.0|0.0|0.0|4.0|14.0|1.0|0.0|0.0|0.0|0.0|68.0|0.0|
452.0|41696.0|AK_7|AC_85|1845.0|2.0|356.0|1.0|4.0|7.0|0.0|0.0|0.0|1.0|12.0|0.0|2.0|0.0|0.0|0.0|67.0|2.0|
267.0|41696.0|AK_7|AC_85|1900.0|2.0|187.0|6.0|2.0|10.0|0.0|0.0|0.0|2.0|10.0|0.0|1.0|0.0|0.0|0.0|47.0|2.0|
235.0|41696.0|AK_7|AC_85|1915.0|2.0|184.0|0.0|1.0|3.0|0.0|0.0|0.0|0.0|6.0|1.0|2.0|0.0|0.0|0.0|38.0|0.0|
306.0|41696.0|AK_7|AC_85|1930.0|2.0|233.0|0.0|2.0|4.0|0.0|0.0|0.0|2.0|11.0|0.0|0.0|0.0|0.0|0.0|54.0|0.0|
443.0|41696.0|AK_7|AC_85|1945.0|2.0|376.0|0.0|2.0|4.0|0.0|0.0|0.0|1.0|9.0|1.0|2.0|1.0|0.0|0.0|46.0|1.0|REVISADO SIN DIERENCIA CON FORMATO 
510.0|41696.0|AK_7|AC_85|2000.0|2.0|446.0|0.0|0.0|5.0|0.0|0.0|0.0|3.0|5.0|0.0|1.0|0.0|0.0|0.0|50.0|0.0|
587.0|41696.0|AK_7|AC_85|2015.0|2.0|500.0|1.0|2.0|7.0|0.0|0.0|0.0|1.0|8.0|0.0|3.0|1.0|0.0|1.0|60.0|3.0|
686.0|41696.0|AK_7|AC_85|2030.0|2.0|586.0|5.0|3.0|11.0|0.0|0.0|0.0|2.0|9.0|0.0|2.0|0.0|0.0|0.0|67.0|1.0|REVISADO SIN DIERENCIA CON FORMATO 
593.0|41696.0|AK_7|AC_85|2045.0|2.0|520.0|1.0|4.0|7.0|0.0|0.0|0.0|3.0|6.0|1.0|0.0|1.0|0.0|0.0|48.0|2.0|
585.0|41696.0|AK_7|AC_85|2100.0|2.0|508.0|0.0|2.0|10.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|59.0|2.0|
639.0|41696.0|AK_7|AC_85|2115.0|2.0|495.0|0.0|1.0|12.0|0.0|0.0|0.0|0.0|6.0|0.0|2.0|0.0|0.0|0.0|122.0|1.0|
580.0|41696.0|AK_7|AC_85|2130.0|2.0|491.0|0.0|3.0|6.0|0.0|0.0|0.0|1.0|4.0|0.0|1.0|0.0|0.0|0.0|70.0|4.0|
519.0|41696.0|AK_7|AC_85|2145.0|2.0|434.0|1.0|2.0|8.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|62.0|5.0|
91.0|41696.0|AK_7|AC_85|1400.0|4.0|64.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|8.0|0.0|4.0|0.0|0.0|0.0|10.0|2.0|
58.0|41696.0|AK_7|AC_85|1415.0|4.0|40.0|1.0|2.0|0.0|0.0|0.0|0.0|1.0|7.0|1.0|1.0|1.0|0.0|0.0|4.0|0.0|
68.0|41696.0|AK_7|AC_85|1430.0|4.0|45.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|5.0|2.0|1.0|0.0|0.0|0.0|12.0|0.0|
71.0|41696.0|AK_7|AC_85|1445.0|4.0|43.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|3.0|2.0|0.0|0.0|0.0|15.0|2.0|
59.0|41696.0|AK_7|AC_85|1500.0|4.0|39.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|5.0|2.0|1.0|0.0|0.0|0.0|8.0|0.0|
50.0|41696.0|AK_7|AC_85|1515.0|4.0|32.0|2.0|1.0|0.0|0.0|0.0|0.0|4.0|5.0|1.0|1.0|0.0|0.0|0.0|4.0|0.0|
78.0|41696.0|AK_7|AC_85|1530.0|4.0|40.0|2.0|1.0|0.0|0.0|0.0|0.0|12.0|2.0|7.0|1.0|0.0|0.0|0.0|13.0|0.0|
73.0|41696.0|AK_7|AC_85|1545.0|4.0|43.0|2.0|1.0|0.0|0.0|0.0|0.0|6.0|3.0|3.0|3.0|0.0|0.0|0.0|9.0|3.0|
75.0|41696.0|AK_7|AC_85|1600.0|4.0|41.0|2.0|2.0|0.0|0.0|0.0|0.0|1.0|9.0|4.0|3.0|2.0|0.0|0.0|9.0|2.0|
64.0|41696.0|AK_7|AC_85|1615.0|4.0|37.0|3.0|1.0|0.0|0.0|0.0|0.0|3.0|7.0|3.0|1.0|0.0|0.0|0.0|7.0|2.0|
60.0|41696.0|AK_7|AC_85|1630.0|4.0|28.0|5.0|1.0|1.0|0.0|0.0|0.0|5.0|0.0|1.0|3.0|0.0|0.0|0.0|16.0|0.0|
97.0|41696.0|AK_7|AC_85|1645.0|4.0|57.0|3.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|4.0|1.0|0.0|0.0|0.0|18.0|4.0|
53.0|41696.0|AK_7|AC_85|1700.0|4.0|21.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|8.0|0.0|2.0|0.0|0.0|0.0|15.0|3.0|
57.0|41696.0|AK_7|AC_85|1715.0|4.0|19.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|1.0|0.0|0.0|0.0|0.0|20.0|8.0|
48.0|41696.0|AK_7|AC_85|1730.0|4.0|22.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|8.0|1.0|1.0|0.0|0.0|0.0|10.0|3.0|
43.0|41696.0|AK_7|AC_85|1745.0|4.0|16.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|1.0|0.0|0.0|0.0|14.0|5.0|REVISADO SIN DIERENCIA CON FORMATO 
36.0|41696.0|AK_7|AC_85|1800.0|4.0|19.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|9.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|
38.0|41696.0|AK_7|AC_85|1815.0|4.0|18.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|1.0|0.0|0.0|0.0|11.0|1.0|REVISADO SIN DIERENCIA CON FORMATO 
39.0|41696.0|AK_7|AC_85|1830.0|4.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|
26.0|41696.0|AK_7|AC_85|1845.0|4.0|12.0|3.0|0.0|0.0|0.0|0.0|0.0|3.0|4.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
30.0|41696.0|AK_7|AC_85|1900.0|4.0|11.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|1.0|0.0|0.0|0.0|0.0|9.0|1.0|
43.0|41696.0|AK_7|AC_85|1915.0|4.0|20.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|1.0|1.0|0.0|0.0|0.0|11.0|0.0|
23.0|41696.0|AK_7|AC_85|1930.0|4.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|2.0|0.0|0.0|0.0|4.0|0.0|
48.0|41696.0|AK_7|AC_85|1945.0|4.0|25.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|1.0|0.0|0.0|0.0|13.0|0.0|
53.0|41696.0|AK_7|AC_85|2000.0|4.0|31.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|5.0|1.0|0.0|0.0|0.0|0.0|12.0|0.0|
