251.0|41783.0|AC_60A_S|KR_19C|1100.0|3.0|164.0|8.0|3.0|10.0|0.0|0.0|0.0|2.0|0.0|1.0|6.0|1.0|0.0|0.0|54.0|2.0|
260.0|41783.0|AC_60A_S|KR_19C|1115.0|3.0|146.0|6.0|3.0|9.0|0.0|0.0|0.0|2.0|0.0|5.0|11.0|0.0|0.0|0.0|75.0|3.0|
237.0|41783.0|AC_60A_S|KR_19C|1130.0|3.0|138.0|9.0|4.0|5.0|0.0|0.0|0.0|0.0|0.0|4.0|10.0|0.0|0.0|0.0|63.0|4.0|
232.0|41783.0|AC_60A_S|KR_19C|1145.0|3.0|136.0|8.0|1.0|6.0|0.0|0.0|0.0|1.0|0.0|2.0|8.0|0.0|0.0|0.0|67.0|3.0|
245.0|41783.0|AC_60A_S|KR_19C|1200.0|3.0|143.0|9.0|3.0|6.0|0.0|0.0|0.0|2.0|1.0|5.0|5.0|3.0|0.0|0.0|68.0|0.0|
239.0|41783.0|AC_60A_S|KR_19C|1215.0|3.0|128.0|7.0|1.0|7.0|0.0|0.0|0.0|3.0|0.0|7.0|5.0|1.0|0.0|0.0|76.0|4.0|
256.0|41783.0|AC_60A_S|KR_19C|1230.0|3.0|142.0|8.0|2.0|3.0|0.0|0.0|0.0|5.0|0.0|8.0|5.0|2.0|0.0|0.0|77.0|4.0|
281.0|41783.0|AC_60A_S|KR_19C|1245.0|3.0|180.0|5.0|1.0|6.0|0.0|0.0|0.0|1.0|0.0|5.0|11.0|1.0|0.0|0.0|68.0|3.0|AUMENTA VOLUMEN DE LIVIANOS
260.0|41783.0|AC_60A_S|KR_19C|1300.0|3.0|152.0|9.0|1.0|11.0|0.0|0.0|0.0|3.0|0.0|3.0|8.0|1.0|0.0|0.0|68.0|4.0|AUMENTA VOLUMEN DE LIVIANOS
245.0|41783.0|AC_60A_S|KR_19C|1315.0|3.0|157.0|8.0|1.0|4.0|0.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|0.0|0.0|67.0|4.0|
256.0|41783.0|AC_60A_S|KR_19C|1330.0|3.0|133.0|6.0|4.0|8.0|0.0|0.0|0.0|2.0|0.0|5.0|9.0|0.0|0.0|0.0|84.0|5.0|
255.0|41783.0|AC_60A_S|KR_19C|1345.0|3.0|142.0|6.0|0.0|9.0|0.0|0.0|0.0|2.0|0.0|3.0|8.0|0.0|0.0|1.0|76.0|8.0|
243.0|41783.0|AC_60A_S|KR_19C|1400.0|3.0|148.0|4.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|6.0|11.0|0.0|0.0|0.0|57.0|5.0|
252.0|41783.0|AC_60A_S|KR_19C|1415.0|3.0|140.0|6.0|2.0|9.0|0.0|0.0|0.0|1.0|0.0|2.0|11.0|0.0|0.0|0.0|72.0|9.0|
283.0|41783.0|AC_60A_S|KR_19C|1430.0|3.0|172.0|6.0|2.0|5.0|0.0|0.0|0.0|0.0|0.0|4.0|7.0|0.0|0.0|0.0|78.0|9.0|
258.0|41783.0|AC_60A_S|KR_19C|1445.0|3.0|147.0|9.0|2.0|8.0|0.0|0.0|0.0|0.0|1.0|8.0|7.0|0.0|0.0|0.0|67.0|9.0|
275.0|41783.0|AC_60A_S|KR_19C|1500.0|3.0|169.0|7.0|1.0|7.0|0.0|0.0|0.0|1.0|0.0|3.0|5.0|1.0|0.0|0.0|78.0|3.0|
246.0|41783.0|AC_60A_S|KR_19C|1515.0|3.0|162.0|7.0|2.0|9.0|0.0|0.0|0.0|3.0|0.0|4.0|4.0|0.0|0.0|0.0|52.0|3.0|
248.0|41783.0|AC_60A_S|KR_19C|1530.0|3.0|158.0|9.0|4.0|5.0|0.0|0.0|0.0|2.0|0.0|8.0|2.0|1.0|0.0|0.0|55.0|4.0|
255.0|41783.0|AC_60A_S|KR_19C|1545.0|3.0|141.0|9.0|0.0|8.0|0.0|0.0|0.0|2.0|0.0|3.0|4.0|1.0|0.0|0.0|80.0|7.0|
253.0|41783.0|AC_60A_S|KR_19C|1600.0|3.0|158.0|8.0|0.0|7.0|0.0|0.0|0.0|4.0|0.0|2.0|8.0|0.0|0.0|0.0|60.0|6.0|
260.0|41783.0|AC_60A_S|KR_19C|1615.0|3.0|154.0|10.0|4.0|8.0|0.0|0.0|0.0|2.0|0.0|4.0|5.0|0.0|0.0|0.0|67.0|6.0|
262.0|41783.0|AC_60A_S|KR_19C|1630.0|3.0|168.0|5.0|4.0|6.0|0.0|0.0|0.0|0.0|0.0|4.0|5.0|0.0|0.0|0.0|68.0|2.0|
322.0|41783.0|AC_60A_S|KR_19C|1645.0|3.0|191.0|7.0|3.0|13.0|0.0|0.0|0.0|5.0|0.0|3.0|5.0|0.0|0.0|0.0|82.0|13.0|
317.0|41783.0|AC_60A_S|KR_19C|1700.0|3.0|201.0|6.0|1.0|5.0|0.0|0.0|0.0|2.0|0.0|4.0|5.0|0.0|0.0|0.0|87.0|6.0|
322.0|41783.0|AC_60A_S|KR_19C|1715.0|3.0|212.0|6.0|3.0|8.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|1.0|0.0|0.0|72.0|10.0|
334.0|41783.0|AC_60A_S|KR_19C|1730.0|3.0|213.0|9.0|2.0|9.0|0.0|0.0|0.0|1.0|0.0|7.0|8.0|1.0|0.0|0.0|74.0|10.0|
294.0|41783.0|AC_60A_S|KR_19C|1745.0|3.0|193.0|6.0|1.0|9.0|0.0|0.0|0.0|0.0|0.0|3.0|2.0|0.0|0.0|0.0|73.0|7.0|
285.0|41783.0|AC_60A_S|KR_19C|1800.0|3.0|191.0|7.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|0.0|0.0|0.0|56.0|6.0|
278.0|41783.0|AC_60A_S|KR_19C|1815.0|3.0|199.0|6.0|2.0|7.0|0.0|0.0|0.0|2.0|0.0|3.0|5.0|0.0|0.0|0.0|46.0|8.0|
287.0|41783.0|AC_60A_S|KR_19C|1830.0|3.0|181.0|6.0|3.0|11.0|0.0|0.0|0.0|4.0|0.0|1.0|1.0|0.0|0.0|0.0|74.0|6.0|
270.0|41783.0|AC_60A_S|KR_19C|1845.0|3.0|172.0|3.0|1.0|12.0|0.0|0.0|0.0|2.0|0.0|2.0|7.0|0.0|0.0|0.0|60.0|11.0|
268.0|41783.0|AC_60A_S|KR_19C|1900.0|3.0|171.0|7.0|4.0|9.0|0.0|0.0|0.0|0.0|0.0|3.0|4.0|0.0|0.0|0.0|63.0|7.0|
269.0|41783.0|AC_60A_S|KR_19C|1915.0|3.0|195.0|7.0|2.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|42.0|9.0|
205.0|41783.0|AC_60A_S|KR_19C|1930.0|3.0|142.0|3.0|2.0|11.0|0.0|0.0|0.0|1.0|1.0|2.0|0.0|0.0|0.0|0.0|37.0|6.0|
251.0|41783.0|AC_60A_S|KR_19C|1945.0|3.0|164.0|5.0|2.0|14.0|0.0|0.0|0.0|2.0|2.0|2.0|4.0|0.0|0.0|0.0|53.0|3.0|
216.0|41783.0|AC_60A_S|KR_19C|2000.0|3.0|148.0|4.0|2.0|11.0|0.0|0.0|0.0|1.0|0.0|2.0|5.0|0.0|0.0|0.0|39.0|4.0|
236.0|41783.0|AC_60A_S|KR_19C|2015.0|3.0|149.0|4.0|1.0|13.0|0.0|0.0|0.0|3.0|0.0|1.0|2.0|0.0|0.0|1.0|58.0|4.0|
232.0|41783.0|AC_60A_S|KR_19C|2030.0|3.0|154.0|4.0|3.0|9.0|0.0|0.0|0.0|1.0|1.0|3.0|3.0|0.0|0.0|0.0|50.0|4.0|
203.0|41783.0|AC_60A_S|KR_19C|2045.0|3.0|148.0|3.0|2.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|36.0|2.0|
6.0|41783.0|AC_60A_S|KR_19C|500.0|3B|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
5.0|41783.0|AC_60A_S|KR_19C|515.0|3B|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
7.0|41783.0|AC_60A_S|KR_19C|530.0|3B|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|545.0|3B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
22.0|41783.0|AC_60A_S|KR_19C|600.0|3B|0.0|0.0|0.0|0.0|0.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41783.0|AC_60A_S|KR_19C|615.0|3B|0.0|0.0|0.0|0.0|0.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
22.0|41783.0|AC_60A_S|KR_19C|630.0|3B|0.0|0.0|0.0|0.0|0.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|645.0|3B|0.0|0.0|0.0|0.0|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41783.0|AC_60A_S|KR_19C|700.0|3B|0.0|0.0|0.0|0.0|0.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41783.0|AC_60A_S|KR_19C|715.0|3B|0.0|0.0|0.0|0.0|0.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|730.0|3B|0.0|0.0|0.0|0.0|1.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
25.0|41783.0|AC_60A_S|KR_19C|745.0|3B|0.0|0.0|0.0|0.0|0.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41783.0|AC_60A_S|KR_19C|800.0|3B|0.0|0.0|0.0|0.0|1.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|815.0|3B|0.0|0.0|0.0|0.0|2.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
24.0|41783.0|AC_60A_S|KR_19C|830.0|3B|0.0|0.0|0.0|0.0|2.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|845.0|3B|0.0|0.0|0.0|0.0|1.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|900.0|3B|0.0|0.0|0.0|0.0|2.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41783.0|AC_60A_S|KR_19C|915.0|3B|0.0|0.0|0.0|0.0|1.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|930.0|3B|0.0|0.0|0.0|0.0|1.0|14.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|945.0|3B|0.0|0.0|0.0|0.0|1.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|1000.0|3B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1015.0|3B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|1030.0|3B|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1045.0|3B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|1100.0|3B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|1115.0|3B|0.0|0.0|0.0|0.0|2.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1130.0|3B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41783.0|AC_60A_S|KR_19C|1145.0|3B|0.0|0.0|0.0|0.0|0.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|1200.0|3B|0.0|0.0|0.0|0.0|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
23.0|41783.0|AC_60A_S|KR_19C|1215.0|3B|0.0|0.0|0.0|0.0|0.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|1230.0|3B|0.0|0.0|0.0|0.0|1.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
22.0|41783.0|AC_60A_S|KR_19C|1245.0|3B|0.0|0.0|0.0|0.0|0.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1300.0|3B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|1315.0|3B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41783.0|AC_60A_S|KR_19C|1330.0|3B|0.0|0.0|0.0|0.0|0.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|1345.0|3B|0.0|0.0|0.0|0.0|1.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41783.0|AC_60A_S|KR_19C|1400.0|3B|0.0|0.0|0.0|0.0|0.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41783.0|AC_60A_S|KR_19C|1415.0|3B|0.0|0.0|0.0|0.0|0.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41783.0|AC_60A_S|KR_19C|1430.0|3B|0.0|0.0|0.0|0.0|0.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|1445.0|3B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|1500.0|3B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|1515.0|3B|0.0|0.0|0.0|0.0|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|1530.0|3B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|1545.0|3B|0.0|0.0|0.0|0.0|0.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1600.0|3B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1615.0|3B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1630.0|3B|0.0|0.0|0.0|0.0|1.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1645.0|3B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1700.0|3B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41783.0|AC_60A_S|KR_19C|1715.0|3B|0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|1730.0|3B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1745.0|3B|0.0|0.0|0.0|0.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
9.0|41783.0|AC_60A_S|KR_19C|1800.0|3B|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1815.0|3B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41783.0|AC_60A_S|KR_19C|1830.0|3B|0.0|0.0|0.0|0.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1845.0|3B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1900.0|3B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1915.0|3B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|1930.0|3B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1945.0|3B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|2000.0|3B|0.0|0.0|0.0|0.0|1.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|2015.0|3B|0.0|0.0|0.0|0.0|0.0|12.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|2030.0|3B|0.0|0.0|0.0|0.0|1.0|12.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|2045.0|3B|0.0|0.0|0.0|0.0|4.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
106.0|41783.0|AC_60A_S|KR_19C|500.0|4.0|58.0|3.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|28.0|2.0|
153.0|41783.0|AC_60A_S|KR_19C|515.0|4.0|87.0|1.0|5.0|9.0|0.0|0.0|0.0|1.0|0.0|3.0|10.0|0.0|0.0|0.0|35.0|2.0|
162.0|41783.0|AC_60A_S|KR_19C|530.0|4.0|86.0|0.0|6.0|10.0|0.0|0.0|0.0|1.0|0.0|0.0|9.0|0.0|0.0|0.0|44.0|6.0|
171.0|41783.0|AC_60A_S|KR_19C|545.0|4.0|94.0|7.0|3.0|5.0|0.0|0.0|0.0|3.0|0.0|1.0|7.0|0.0|0.0|0.0|45.0|6.0|
153.0|41783.0|AC_60A_S|KR_19C|600.0|4.0|77.0|7.0|3.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|6.0|0.0|0.0|0.0|42.0|8.0|
186.0|41783.0|AC_60A_S|KR_19C|615.0|4.0|89.0|2.0|3.0|9.0|0.0|0.0|0.0|3.0|0.0|0.0|8.0|2.0|0.0|0.0|62.0|8.0|AUMENTA VOLUMEN DE MOTOS
224.0|41783.0|AC_60A_S|KR_19C|630.0|4.0|120.0|7.0|2.0|7.0|0.0|0.0|0.0|2.0|0.0|1.0|5.0|0.0|0.0|0.0|67.0|13.0|
212.0|41783.0|AC_60A_S|KR_19C|645.0|4.0|100.0|7.0|3.0|8.0|0.0|0.0|0.0|1.0|0.0|1.0|5.0|1.0|0.0|0.0|80.0|6.0|
183.0|41783.0|AC_60A_S|KR_19C|700.0|4.0|98.0|4.0|2.0|5.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|65.0|6.0|
204.0|41783.0|AC_60A_S|KR_19C|715.0|4.0|97.0|7.0|3.0|7.0|0.0|0.0|0.0|3.0|0.0|3.0|2.0|0.0|0.0|0.0|78.0|4.0|
212.0|41783.0|AC_60A_S|KR_19C|730.0|4.0|101.0|10.0|1.0|8.0|0.0|0.0|0.0|0.0|0.0|4.0|5.0|0.0|0.0|0.0|77.0|6.0|
196.0|41783.0|AC_60A_S|KR_19C|745.0|4.0|98.0|6.0|4.0|6.0|0.0|0.0|0.0|2.0|0.0|0.0|5.0|1.0|0.0|0.0|70.0|4.0|
198.0|41783.0|AC_60A_S|KR_19C|800.0|4.0|100.0|8.0|2.0|9.0|0.0|0.0|0.0|4.0|0.0|3.0|2.0|0.0|0.0|1.0|66.0|3.0|
166.0|41783.0|AC_60A_S|KR_19C|815.0|4.0|88.0|6.0|3.0|5.0|0.0|0.0|0.0|1.0|0.0|5.0|2.0|1.0|0.0|0.0|51.0|4.0|
178.0|41783.0|AC_60A_S|KR_19C|830.0|4.0|93.0|8.0|2.0|7.0|0.0|0.0|0.0|0.0|0.0|3.0|5.0|0.0|0.0|0.0|59.0|1.0|
178.0|41783.0|AC_60A_S|KR_19C|845.0|4.0|102.0|8.0|3.0|8.0|0.0|0.0|0.0|2.0|1.0|3.0|5.0|2.0|0.0|0.0|44.0|0.0|
148.0|41783.0|AC_60A_S|KR_19C|900.0|4.0|84.0|6.0|2.0|5.0|0.0|0.0|0.0|3.0|0.0|1.0|3.0|1.0|1.0|0.0|38.0|4.0|
145.0|41783.0|AC_60A_S|KR_19C|915.0|4.0|83.0|8.0|2.0|5.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|1.0|0.0|0.0|35.0|4.0|
175.0|41783.0|AC_60A_S|KR_19C|930.0|4.0|110.0|5.0|4.0|6.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|0.0|41.0|2.0|
156.0|41783.0|AC_60A_S|KR_19C|945.0|4.0|98.0|9.0|5.0|6.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|2.0|0.0|1.0|28.0|3.0|
149.0|41783.0|AC_60A_S|KR_19C|1000.0|4.0|103.0|5.0|1.0|6.0|0.0|0.0|0.0|1.0|0.0|1.0|4.0|0.0|0.0|0.0|25.0|3.0|
177.0|41783.0|AC_60A_S|KR_19C|1015.0|4.0|116.0|6.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|1.0|0.0|0.0|35.0|2.0|
182.0|41783.0|AC_60A_S|KR_19C|1030.0|4.0|113.0|9.0|2.0|6.0|0.0|0.0|0.0|1.0|0.0|3.0|5.0|1.0|0.0|0.0|42.0|0.0|
171.0|41783.0|AC_60A_S|KR_19C|1045.0|4.0|112.0|3.0|5.0|6.0|0.0|0.0|0.0|1.0|0.0|4.0|3.0|1.0|1.0|0.0|30.0|5.0|
189.0|41783.0|AC_60A_S|KR_19C|1100.0|4.0|118.0|6.0|5.0|5.0|0.0|0.0|0.0|2.0|0.0|1.0|2.0|0.0|0.0|1.0|46.0|3.0|
179.0|41783.0|AC_60A_S|KR_19C|1115.0|4.0|104.0|5.0|5.0|5.0|0.0|0.0|0.0|0.0|0.0|5.0|2.0|2.0|0.0|2.0|46.0|3.0|
172.0|41783.0|AC_60A_S|KR_19C|1130.0|4.0|120.0|6.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|4.0|3.0|0.0|0.0|0.0|34.0|1.0|
165.0|41783.0|AC_60A_S|KR_19C|1145.0|4.0|96.0|7.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|2.0|7.0|0.0|0.0|0.0|42.0|3.0|
179.0|41783.0|AC_60A_S|KR_19C|1200.0|4.0|113.0|8.0|0.0|5.0|0.0|0.0|0.0|1.0|0.0|2.0|8.0|0.0|0.0|1.0|40.0|1.0|
190.0|41783.0|AC_60A_S|KR_19C|1215.0|4.0|110.0|5.0|3.0|4.0|0.0|0.0|0.0|1.0|0.0|3.0|3.0|1.0|0.0|0.0|59.0|1.0|
189.0|41783.0|AC_60A_S|KR_19C|1230.0|4.0|116.0|7.0|4.0|4.0|0.0|0.0|0.0|1.0|0.0|3.0|2.0|0.0|0.0|1.0|49.0|2.0|
207.0|41783.0|AC_60A_S|KR_19C|1245.0|4.0|107.0|3.0|4.0|4.0|0.0|0.0|0.0|1.0|1.0|0.0|4.0|1.0|0.0|0.0|80.0|2.0|AUMENTA VOLUMEN DE MOTOS
215.0|41783.0|AC_60A_S|KR_19C|1300.0|4.0|98.0|7.0|2.0|6.0|0.0|0.0|0.0|5.0|0.0|2.0|4.0|1.0|0.0|0.0|87.0|3.0|
194.0|41783.0|AC_60A_S|KR_19C|1315.0|4.0|85.0|4.0|2.0|7.0|0.0|0.0|0.0|2.0|0.0|1.0|6.0|0.0|0.0|1.0|83.0|3.0|
217.0|41783.0|AC_60A_S|KR_19C|1330.0|4.0|110.0|10.0|0.0|3.0|0.0|0.0|0.0|1.0|0.0|4.0|7.0|0.0|0.0|0.0|78.0|4.0|
212.0|41783.0|AC_60A_S|KR_19C|1345.0|4.0|105.0|7.0|3.0|7.0|0.0|0.0|0.0|1.0|0.0|2.0|6.0|0.0|0.0|0.0|79.0|2.0|
174.0|41783.0|AC_60A_S|KR_19C|1400.0|4.0|90.0|7.0|1.0|4.0|0.0|0.0|0.0|0.0|0.0|3.0|4.0|0.0|0.0|0.0|64.0|1.0|
208.0|41783.0|AC_60A_S|KR_19C|1415.0|4.0|109.0|6.0|4.0|7.0|0.0|0.0|0.0|4.0|0.0|4.0|3.0|0.0|0.0|0.0|71.0|0.0|
191.0|41783.0|AC_60A_S|KR_19C|1430.0|4.0|89.0|6.0|0.0|8.0|0.0|0.0|0.0|4.0|0.0|2.0|6.0|0.0|0.0|0.0|75.0|1.0|
193.0|41783.0|AC_60A_S|KR_19C|1445.0|4.0|88.0|7.0|1.0|3.0|0.0|0.0|0.0|3.0|0.0|5.0|8.0|0.0|0.0|0.0|74.0|4.0|
