447.0|41772.0|AK_7|AC_127|830.0|2.0|307.0|3.0|17.0|38.0|0.0|0.0|0.0|6.0|0.0|4.0|9.0|0.0|0.0|0.0|59.0|4.0|
433.0|41772.0|AK_7|AC_127|845.0|2.0|334.0|2.0|6.0|21.0|0.0|0.0|0.0|12.0|0.0|1.0|1.0|0.0|0.0|0.0|54.0|2.0|
466.0|41772.0|AK_7|AC_127|900.0|2.0|352.0|2.0|13.0|24.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|69.0|2.0|
391.0|41772.0|AK_7|AC_127|915.0|2.0|310.0|1.0|8.0|17.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|0.0|0.0|0.0|47.0|1.0|
446.0|41772.0|AK_7|AC_127|930.0|2.0|333.0|3.0|20.0|30.0|0.0|0.0|0.0|3.0|0.0|1.0|4.0|0.0|0.0|0.0|50.0|2.0|
462.0|41772.0|AK_7|AC_127|945.0|2.0|352.0|1.0|9.0|31.0|0.0|0.0|0.0|5.0|0.0|0.0|4.0|1.0|0.0|0.0|54.0|5.0|
440.0|41772.0|AK_7|AC_127|1000.0|2.0|314.0|4.0|17.0|34.0|0.0|0.0|0.0|4.0|0.0|2.0|2.0|1.0|0.0|0.0|59.0|3.0|
449.0|41772.0|AK_7|AC_127|1015.0|2.0|330.0|4.0|11.0|33.0|0.0|0.0|0.0|1.0|0.0|5.0|7.0|0.0|0.0|0.0|57.0|1.0|
478.0|41772.0|AK_7|AC_127|1030.0|2.0|357.0|2.0|12.0|29.0|0.0|0.0|0.0|4.0|0.0|2.0|9.0|0.0|0.0|0.0|61.0|2.0|
436.0|41772.0|AK_7|AC_127|1045.0|2.0|317.0|2.0|10.0|22.0|0.0|0.0|0.0|0.0|0.0|1.0|9.0|0.0|0.0|0.0|69.0|6.0|
535.0|41772.0|AK_7|AC_127|1100.0|2.0|400.0|1.0|11.0|30.0|0.0|0.0|0.0|1.0|0.0|4.0|6.0|5.0|0.0|0.0|77.0|0.0|
554.0|41772.0|AK_7|AC_127|1115.0|2.0|430.0|5.0|12.0|25.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|3.0|0.0|0.0|68.0|4.0|
534.0|41772.0|AK_7|AC_127|1130.0|2.0|404.0|2.0|11.0|29.0|0.0|0.0|0.0|3.0|0.0|2.0|2.0|3.0|0.0|0.0|76.0|2.0|
542.0|41772.0|AK_7|AC_127|1145.0|2.0|434.0|3.0|10.0|31.0|0.0|0.0|0.0|0.0|0.0|3.0|6.0|2.0|0.0|0.0|50.0|3.0|
534.0|41772.0|AK_7|AC_127|1200.0|2.0|438.0|2.0|10.0|19.0|0.0|0.0|0.0|2.0|0.0|4.0|5.0|2.0|0.0|0.0|49.0|3.0|
572.0|41772.0|AK_7|AC_127|1215.0|2.0|459.0|2.0|14.0|22.0|0.0|0.0|0.0|7.0|0.0|2.0|2.0|0.0|0.0|0.0|60.0|4.0|
565.0|41772.0|AK_7|AC_127|1230.0|2.0|454.0|2.0|9.0|23.0|0.0|0.0|0.0|15.0|0.0|1.0|1.0|2.0|0.0|0.0|55.0|3.0|
564.0|41772.0|AK_7|AC_127|1245.0|2.0|443.0|3.0|9.0|24.0|0.0|0.0|0.0|11.0|0.0|3.0|7.0|1.0|0.0|0.0|59.0|4.0|
606.0|41772.0|AK_7|AC_127|1300.0|2.0|500.0|1.0|8.0|20.0|0.0|0.0|0.0|11.0|0.0|1.0|5.0|1.0|0.0|0.0|53.0|6.0|
656.0|41772.0|AK_7|AC_127|1315.0|2.0|527.0|0.0|9.0|23.0|0.0|0.0|0.0|12.0|0.0|2.0|5.0|1.0|0.0|0.0|74.0|3.0|
642.0|41772.0|AK_7|AC_127|1330.0|2.0|500.0|2.0|15.0|30.0|0.0|0.0|0.0|17.0|0.0|0.0|1.0|4.0|0.0|0.0|68.0|5.0|
639.0|41772.0|AK_7|AC_127|1345.0|2.0|498.0|3.0|14.0|28.0|0.0|0.0|0.0|14.0|1.0|2.0|4.0|2.0|0.0|0.0|71.0|2.0|
627.0|41772.0|AK_7|AC_127|1400.0|2.0|535.0|4.0|5.0|24.0|0.0|0.0|0.0|13.0|0.0|2.0|10.0|0.0|0.0|0.0|33.0|1.0|
608.0|41772.0|AK_7|AC_127|1415.0|2.0|487.0|4.0|8.0|16.0|0.0|0.0|0.0|10.0|1.0|9.0|8.0|2.0|0.0|0.0|62.0|1.0|
664.0|41772.0|AK_7|AC_127|1430.0|2.0|513.0|1.0|12.0|36.0|0.0|0.0|0.0|10.0|0.0|3.0|9.0|2.0|0.0|0.0|73.0|5.0|
671.0|41772.0|AK_7|AC_127|1445.0|2.0|536.0|5.0|12.0|31.0|0.0|0.0|0.0|15.0|0.0|7.0|12.0|0.0|1.0|0.0|52.0|0.0|
595.0|41772.0|AK_7|AC_127|1500.0|2.0|459.0|1.0|7.0|32.0|0.0|0.0|0.0|19.0|0.0|3.0|5.0|2.0|1.0|0.0|64.0|2.0|
634.0|41772.0|AK_7|AC_127|1515.0|2.0|492.0|3.0|15.0|27.0|0.0|0.0|0.0|21.0|0.0|1.0|12.0|2.0|0.0|0.0|60.0|1.0|
661.0|41772.0|AK_7|AC_127|1530.0|2.0|501.0|1.0|12.0|22.0|0.0|0.0|0.0|33.0|0.0|6.0|9.0|0.0|0.0|0.0|74.0|3.0|
623.0|41772.0|AK_7|AC_127|1545.0|2.0|478.0|2.0|10.0|26.0|0.0|0.0|0.0|27.0|0.0|2.0|8.0|0.0|0.0|0.0|69.0|1.0|
633.0|41772.0|AK_7|AC_127|1600.0|2.0|470.0|3.0|15.0|20.0|0.0|0.0|0.0|58.0|0.0|5.0|7.0|2.0|0.0|0.0|53.0|0.0|
610.0|41772.0|AK_7|AC_127|1615.0|2.0|477.0|1.0|13.0|23.0|0.0|0.0|0.0|37.0|0.0|4.0|6.0|3.0|0.0|0.0|45.0|1.0|
654.0|41772.0|AK_7|AC_127|1630.0|2.0|508.0|1.0|13.0|17.0|0.0|0.0|0.0|32.0|0.0|8.0|4.0|2.0|0.0|0.0|69.0|0.0|
639.0|41772.0|AK_7|AC_127|1645.0|2.0|500.0|4.0|10.0|25.0|0.0|0.0|0.0|22.0|0.0|3.0|7.0|0.0|0.0|0.0|62.0|6.0|
772.0|41772.0|AK_7|AC_127|1700.0|2.0|615.0|3.0|6.0|23.0|0.0|0.0|0.0|24.0|0.0|2.0|8.0|2.0|0.0|0.0|83.0|6.0|
777.0|41772.0|AK_7|AC_127|1715.0|2.0|623.0|3.0|11.0|25.0|0.0|0.0|0.0|18.0|0.0|6.0|3.0|2.0|0.0|0.0|79.0|7.0|
879.0|41772.0|AK_7|AC_127|1730.0|2.0|715.0|3.0|4.0|15.0|0.0|0.0|0.0|11.0|0.0|2.0|5.0|0.0|0.0|0.0|109.0|15.0|
797.0|41772.0|AK_7|AC_127|1745.0|2.0|626.0|0.0|14.0|21.0|0.0|0.0|0.0|18.0|0.0|4.0|3.0|1.0|0.0|0.0|96.0|14.0|
758.0|41772.0|AK_7|AC_127|1800.0|2.0|633.0|2.0|8.0|23.0|0.0|0.0|0.0|12.0|0.0|2.0|2.0|0.0|0.0|0.0|65.0|11.0|
809.0|41772.0|AK_7|AC_127|1815.0|2.0|659.0|4.0|11.0|23.0|0.0|0.0|0.0|18.0|0.0|2.0|5.0|0.0|0.0|0.0|79.0|8.0|
836.0|41772.0|AK_7|AC_127|1830.0|2.0|683.0|4.0|10.0|18.0|0.0|0.0|0.0|14.0|0.0|4.0|4.0|0.0|0.0|0.0|92.0|7.0|
801.0|41772.0|AK_7|AC_127|1845.0|2.0|657.0|3.0|14.0|25.0|0.0|0.0|0.0|17.0|0.0|3.0|1.0|0.0|0.0|0.0|73.0|8.0|
731.0|41772.0|AK_7|AC_127|1900.0|2.0|629.0|2.0|13.0|20.0|0.0|0.0|0.0|6.0|1.0|0.0|2.0|0.0|0.0|0.0|57.0|1.0|
785.0|41772.0|AK_7|AC_127|1915.0|2.0|654.0|0.0|19.0|19.0|0.0|0.0|0.0|10.0|1.0|1.0|3.0|0.0|0.0|0.0|74.0|4.0|
751.0|41772.0|AK_7|AC_127|1930.0|2.0|651.0|2.0|10.0|25.0|0.0|0.0|0.0|5.0|1.0|2.0|2.0|0.0|0.0|0.0|51.0|2.0|
730.0|41772.0|AK_7|AC_127|1945.0|2.0|650.0|1.0|11.0|18.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|44.0|2.0|
602.0|41772.0|AK_7|AC_127|2000.0|2.0|532.0|3.0|4.0|13.0|0.0|0.0|0.0|7.0|0.0|0.0|1.0|1.0|0.0|0.0|40.0|1.0|
649.0|41772.0|AK_7|AC_127|2015.0|2.0|556.0|5.0|11.0|29.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|43.0|1.0|
656.0|41772.0|AK_7|AC_127|2030.0|2.0|569.0|1.0|19.0|16.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|43.0|4.0|
735.0|41772.0|AK_7|AC_127|2045.0|2.0|649.0|1.0|9.0|19.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|49.0|4.0|
515.0|41772.0|AK_7|AC_127|2100.0|2.0|447.0|1.0|4.0|9.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0|0.0|46.0|4.0|
509.0|41772.0|AK_7|AC_127|2115.0|2.0|437.0|1.0|11.0|11.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|41.0|6.0|
468.0|41772.0|AK_7|AC_127|2130.0|2.0|420.0|0.0|9.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|34.0|0.0|
471.0|41772.0|AK_7|AC_127|2145.0|2.0|404.0|1.0|13.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|42.0|1.0|
145.0|41772.0|AK_7|AC_127|2200.0|3.0|121.0|1.0|5.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|15.0|0.0|
123.0|41772.0|AK_7|AC_127|2215.0|3.0|102.0|2.0|6.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|8.0|1.0|
102.0|41772.0|AK_7|AC_127|2230.0|3.0|86.0|0.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|11.0|0.0|
89.0|41772.0|AK_7|AC_127|2245.0|3.0|78.0|0.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|
91.0|41772.0|AK_7|AC_127|2300.0|3.0|83.0|0.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
65.0|41772.0|AK_7|AC_127|2315.0|3.0|60.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|
44.0|41772.0|AK_7|AC_127|2330.0|3.0|35.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|
51.0|41772.0|AK_7|AC_127|2345.0|3.0|37.0|0.0|4.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|
24.0|41772.0|AK_7|AC_127|0.0|3.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
20.0|41772.0|AK_7|AC_127|15.0|3.0|16.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
18.0|41772.0|AK_7|AC_127|30.0|3.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
21.0|41772.0|AK_7|AC_127|45.0|3.0|17.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
27.0|41772.0|AK_7|AC_127|100.0|3.0|20.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|
13.0|41772.0|AK_7|AC_127|115.0|3.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41772.0|AK_7|AC_127|130.0|3.0|10.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|
13.0|41772.0|AK_7|AC_127|145.0|3.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
12.0|41772.0|AK_7|AC_127|200.0|3.0|11.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41772.0|AK_7|AC_127|215.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41772.0|AK_7|AC_127|230.0|3.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41772.0|AK_7|AC_127|245.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41772.0|AK_7|AC_127|300.0|3.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|
10.0|41772.0|AK_7|AC_127|315.0|3.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41772.0|AK_7|AC_127|330.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
18.0|41772.0|AK_7|AC_127|345.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|1.0|
15.0|41772.0|AK_7|AC_127|400.0|3.0|14.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41772.0|AK_7|AC_127|415.0|3.0|11.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|0.0|
29.0|41772.0|AK_7|AC_127|430.0|3.0|21.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|3.0|0.0|
35.0|41772.0|AK_7|AC_127|445.0|3.0|31.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|
48.0|41772.0|AK_7|AC_127|500.0|3.0|25.0|3.0|3.0|4.0|0.0|0.0|0.0|4.0|0.0|0.0|2.0|0.0|0.0|0.0|7.0|0.0|
95.0|41772.0|AK_7|AC_127|515.0|3.0|50.0|3.0|4.0|2.0|0.0|0.0|0.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|3.0|
167.0|41772.0|AK_7|AC_127|530.0|3.0|102.0|2.0|6.0|8.0|0.0|0.0|0.0|21.0|0.0|1.0|1.0|0.0|0.0|0.0|26.0|0.0|
178.0|41772.0|AK_7|AC_127|545.0|3.0|113.0|4.0|6.0|9.0|0.0|0.0|0.0|29.0|0.0|1.0|2.0|1.0|0.0|0.0|10.0|3.0|
219.0|41772.0|AK_7|AC_127|600.0|3.0|143.0|4.0|3.0|7.0|0.0|0.0|0.0|21.0|0.0|1.0|7.0|0.0|0.0|0.0|25.0|8.0|
245.0|41772.0|AK_7|AC_127|615.0|3.0|155.0|4.0|5.0|6.0|0.0|0.0|0.0|33.0|0.0|1.0|6.0|0.0|0.0|0.0|21.0|14.0|
343.0|41772.0|AK_7|AC_127|630.0|3.0|236.0|5.0|7.0|13.0|0.0|0.0|0.0|29.0|0.0|0.0|2.0|3.0|0.0|0.0|29.0|19.0|
409.0|41772.0|AK_7|AC_127|645.0|3.0|283.0|5.0|5.0|15.0|0.0|0.0|0.0|35.0|0.0|0.0|5.0|2.0|0.0|0.0|42.0|17.0|
338.0|41772.0|AK_7|AC_127|700.0|3.0|253.0|4.0|6.0|11.0|0.0|0.0|0.0|11.0|1.0|0.0|5.0|0.0|0.0|0.0|45.0|2.0|
312.0|41772.0|AK_7|AC_127|715.0|3.0|219.0|4.0|5.0|8.0|0.0|0.0|0.0|20.0|0.0|5.0|2.0|0.0|0.0|0.0|43.0|6.0|
274.0|41772.0|AK_7|AC_127|730.0|3.0|204.0|5.0|6.0|9.0|0.0|0.0|0.0|13.0|0.0|1.0|0.0|2.0|0.0|0.0|31.0|3.0|
301.0|41772.0|AK_7|AC_127|745.0|3.0|221.0|6.0|7.0|6.0|0.0|0.0|0.0|7.0|0.0|0.0|2.0|1.0|0.0|0.0|45.0|6.0|
312.0|41772.0|AK_7|AC_127|800.0|3.0|247.0|1.0|6.0|11.0|0.0|0.0|0.0|3.0|0.0|2.0|1.0|1.0|0.0|0.0|36.0|4.0|
269.0|41772.0|AK_7|AC_127|815.0|3.0|214.0|7.0|9.0|5.0|0.0|0.0|0.0|4.0|0.0|0.0|3.0|1.0|0.0|0.0|25.0|1.0|
316.0|41772.0|AK_7|AC_127|830.0|3.0|261.0|6.0|8.0|6.0|0.0|0.0|0.0|7.0|0.0|1.0|2.0|0.0|0.0|0.0|24.0|1.0|
353.0|41772.0|AK_7|AC_127|845.0|3.0|296.0|7.0|5.0|11.0|0.0|0.0|0.0|2.0|0.0|1.0|5.0|1.0|0.0|0.0|25.0|0.0|
319.0|41772.0|AK_7|AC_127|900.0|3.0|263.0|9.0|3.0|6.0|0.0|0.0|0.0|2.0|0.0|1.0|4.0|1.0|0.0|0.0|29.0|1.0|
319.0|41772.0|AK_7|AC_127|915.0|3.0|257.0|7.0|5.0|4.0|0.0|0.0|0.0|3.0|0.0|4.0|8.0|0.0|0.0|0.0|28.0|3.0|
320.0|41772.0|AK_7|AC_127|930.0|3.0|258.0|2.0|5.0|5.0|0.0|0.0|0.0|2.0|0.0|0.0|4.0|0.0|0.0|0.0|44.0|0.0|
318.0|41772.0|AK_7|AC_127|945.0|3.0|253.0|4.0|9.0|6.0|0.0|0.0|0.0|1.0|0.0|5.0|8.0|1.0|0.0|0.0|31.0|0.0|
342.0|41772.0|AK_7|AC_127|1000.0|3.0|285.0|4.0|4.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|3.0|0.0|0.0|35.0|0.0|
358.0|41772.0|AK_7|AC_127|1015.0|3.0|289.0|5.0|10.0|6.0|0.0|0.0|0.0|0.0|0.0|1.0|10.0|0.0|0.0|0.0|37.0|0.0|
366.0|41772.0|AK_7|AC_127|1030.0|3.0|279.0|6.0|12.0|8.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|1.0|0.0|0.0|52.0|1.0|
353.0|41772.0|AK_7|AC_127|1045.0|3.0|272.0|3.0|6.0|8.0|0.0|0.0|0.0|0.0|0.0|4.0|8.0|0.0|0.0|0.0|52.0|0.0|
338.0|41772.0|AK_7|AC_127|1100.0|3.0|269.0|6.0|2.0|7.0|0.0|0.0|0.0|3.0|0.0|3.0|4.0|4.0|0.0|0.0|38.0|2.0|
321.0|41772.0|AK_7|AC_127|1115.0|3.0|251.0|3.0|6.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|42.0|0.0|
348.0|41772.0|AK_7|AC_127|1130.0|3.0|285.0|5.0|5.0|7.0|0.0|0.0|0.0|1.0|0.0|3.0|5.0|0.0|0.0|0.0|37.0|0.0|
348.0|41772.0|AK_7|AC_127|1145.0|3.0|282.0|5.0|6.0|9.0|0.0|0.0|0.0|3.0|0.0|2.0|5.0|2.0|0.0|0.0|33.0|1.0|
343.0|41772.0|AK_7|AC_127|1200.0|3.0|278.0|4.0|5.0|8.0|0.0|0.0|0.0|6.0|0.0|0.0|2.0|3.0|0.0|0.0|36.0|1.0|
366.0|41772.0|AK_7|AC_127|1215.0|3.0|286.0|8.0|4.0|8.0|0.0|0.0|0.0|7.0|0.0|1.0|7.0|0.0|0.0|0.0|44.0|1.0|
349.0|41772.0|AK_7|AC_127|1230.0|3.0|288.0|4.0|6.0|7.0|0.0|0.0|0.0|3.0|0.0|2.0|6.0|0.0|0.0|0.0|33.0|0.0|
390.0|41772.0|AK_7|AC_127|1245.0|3.0|334.0|4.0|2.0|6.0|0.0|0.0|0.0|6.0|0.0|0.0|4.0|0.0|0.0|0.0|33.0|1.0|
358.0|41772.0|AK_7|AC_127|1300.0|3.0|291.0|4.0|10.0|9.0|0.0|0.0|0.0|6.0|0.0|1.0|2.0|0.0|0.0|0.0|35.0|0.0|
367.0|41772.0|AK_7|AC_127|1315.0|3.0|302.0|4.0|5.0|7.0|0.0|0.0|0.0|5.0|0.0|0.0|6.0|0.0|0.0|0.0|36.0|2.0|
356.0|41772.0|AK_7|AC_127|1330.0|3.0|295.0|4.0|4.0|6.0|0.0|0.0|0.0|5.0|0.0|2.0|8.0|0.0|0.0|0.0|30.0|2.0|
309.0|41772.0|AK_7|AC_127|1345.0|3.0|253.0|4.0|5.0|8.0|0.0|0.0|0.0|6.0|0.0|0.0|3.0|6.0|0.0|0.0|24.0|0.0|
347.0|41772.0|AK_7|AC_127|1400.0|3.0|291.0|3.0|6.0|5.0|0.0|0.0|0.0|5.0|0.0|4.0|3.0|1.0|0.0|0.0|29.0|0.0|
306.0|41772.0|AK_7|AC_127|1415.0|3.0|246.0|6.0|4.0|6.0|0.0|0.0|0.0|8.0|0.0|3.0|2.0|0.0|0.0|0.0|31.0|0.0|
319.0|41772.0|AK_7|AC_127|1430.0|3.0|259.0|3.0|6.0|5.0|0.0|0.0|0.0|15.0|0.0|3.0|0.0|0.0|0.0|0.0|26.0|2.0|
302.0|41772.0|AK_7|AC_127|1445.0|3.0|253.0|4.0|4.0|8.0|0.0|0.0|0.0|6.0|0.0|0.0|2.0|0.0|0.0|0.0|24.0|1.0|
349.0|41772.0|AK_7|AC_127|1500.0|3.0|286.0|5.0|5.0|8.0|0.0|0.0|0.0|12.0|0.0|1.0|2.0|1.0|0.0|0.0|28.0|1.0|
277.0|41772.0|AK_7|AC_127|1515.0|3.0|227.0|3.0|4.0|8.0|0.0|0.0|0.0|10.0|0.0|2.0|1.0|0.0|0.0|0.0|22.0|0.0|
290.0|41772.0|AK_7|AC_127|1530.0|3.0|231.0|4.0|6.0|6.0|0.0|0.0|0.0|22.0|0.0|1.0|0.0|2.0|0.0|0.0|18.0|0.0|
292.0|41772.0|AK_7|AC_127|1545.0|3.0|232.0|4.0|4.0|6.0|0.0|0.0|0.0|20.0|0.0|2.0|1.0|0.0|0.0|0.0|22.0|1.0|
298.0|41772.0|AK_7|AC_127|1600.0|3.0|235.0|5.0|5.0|7.0|0.0|0.0|0.0|20.0|0.0|2.0|1.0|1.0|0.0|0.0|19.0|3.0|
297.0|41772.0|AK_7|AC_127|1615.0|3.0|238.0|6.0|5.0|8.0|0.0|0.0|0.0|12.0|0.0|2.0|0.0|1.0|0.0|0.0|24.0|1.0|
302.0|41772.0|AK_7|AC_127|1630.0|3.0|249.0|4.0|5.0|6.0|0.0|0.0|0.0|12.0|0.0|1.0|3.0|0.0|0.0|0.0|20.0|2.0|
321.0|41772.0|AK_7|AC_127|1645.0|3.0|259.0|6.0|5.0|5.0|0.0|0.0|0.0|13.0|0.0|1.0|0.0|1.0|0.0|0.0|27.0|4.0|
335.0|41772.0|AK_7|AC_127|1700.0|3.0|249.0|5.0|6.0|7.0|0.0|0.0|0.0|12.0|0.0|3.0|2.0|1.0|0.0|0.0|46.0|4.0|
313.0|41772.0|AK_7|AC_127|1715.0|3.0|245.0|3.0|3.0|8.0|0.0|0.0|0.0|7.0|0.0|4.0|5.0|1.0|0.0|0.0|34.0|3.0|
291.0|41772.0|AK_7|AC_127|1730.0|3.0|216.0|4.0|4.0|6.0|0.0|0.0|0.0|10.0|0.0|1.0|2.0|4.0|0.0|0.0|39.0|5.0|
283.0|41772.0|AK_7|AC_127|1745.0|3.0|234.0|3.0|3.0|4.0|0.0|0.0|0.0|3.0|0.0|3.0|1.0|0.0|0.0|0.0|31.0|1.0|
301.0|41772.0|AK_7|AC_127|1800.0|3.0|250.0|2.0|5.0|6.0|0.0|0.0|0.0|8.0|0.0|2.0|0.0|0.0|0.0|0.0|28.0|0.0|
288.0|41772.0|AK_7|AC_127|1815.0|3.0|240.0|5.0|3.0|5.0|0.0|0.0|0.0|7.0|0.0|1.0|0.0|0.0|0.0|0.0|25.0|2.0|
330.0|41772.0|AK_7|AC_127|1830.0|3.0|276.0|6.0|7.0|7.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|27.0|3.0|
276.0|41772.0|AK_7|AC_127|1845.0|3.0|233.0|3.0|9.0|3.0|0.0|0.0|0.0|3.0|0.0|2.0|1.0|0.0|0.0|0.0|22.0|0.0|
292.0|41772.0|AK_7|AC_127|1900.0|3.0|237.0|4.0|6.0|7.0|0.0|0.0|0.0|8.0|0.0|1.0|1.0|0.0|0.0|0.0|26.0|2.0|
305.0|41772.0|AK_7|AC_127|1915.0|3.0|265.0|5.0|7.0|4.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|2.0|
289.0|41772.0|AK_7|AC_127|1930.0|3.0|253.0|4.0|6.0|3.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|20.0|0.0|
279.0|41772.0|AK_7|AC_127|1945.0|3.0|249.0|3.0|5.0|3.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|1.0|
315.0|41772.0|AK_7|AC_127|2000.0|3.0|292.0|3.0|5.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|0.0|
310.0|41772.0|AK_7|AC_127|2015.0|3.0|279.0|2.0|3.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|20.0|2.0|
307.0|41772.0|AK_7|AC_127|2030.0|3.0|287.0|3.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|
240.0|41772.0|AK_7|AC_127|2045.0|3.0|217.0|5.0|4.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|10.0|1.0|
248.0|41772.0|AK_7|AC_127|2100.0|3.0|235.0|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|1.0|
236.0|41772.0|AK_7|AC_127|2115.0|3.0|213.0|3.0|8.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|8.0|0.0|
193.0|41772.0|AK_7|AC_127|2130.0|3.0|171.0|1.0|3.0|2.0|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|11.0|1.0|
168.0|41772.0|AK_7|AC_127|2145.0|3.0|152.0|1.0|4.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.0|1.0|
