176.0|41706.0|KR_14|CL_84_S|815.0|3.0|88.0|5.0|1.0|2.0|3.0|0.0|0.0|4.0|9.0|7.0|12.0|3.0|0.0|6.0|33.0|3.0|
175.0|41706.0|KR_14|CL_84_S|830.0|3.0|90.0|8.0|3.0|4.0|3.0|0.0|0.0|2.0|4.0|11.0|10.0|6.0|3.0|5.0|22.0|4.0|
173.0|41706.0|KR_14|CL_84_S|845.0|3.0|101.0|4.0|4.0|1.0|1.0|0.0|0.0|0.0|9.0|5.0|14.0|7.0|1.0|3.0|21.0|2.0|
154.0|41706.0|KR_14|CL_84_S|900.0|3.0|76.0|4.0|2.0|6.0|2.0|0.0|0.0|0.0|6.0|7.0|13.0|5.0|4.0|3.0|23.0|3.0|
150.0|41706.0|KR_14|CL_84_S|915.0|3.0|79.0|5.0|1.0|1.0|2.0|0.0|0.0|1.0|5.0|5.0|8.0|7.0|6.0|6.0|24.0|0.0|
140.0|41706.0|KR_14|CL_84_S|930.0|3.0|79.0|2.0|3.0|3.0|1.0|0.0|0.0|3.0|3.0|5.0|8.0|7.0|2.0|1.0|22.0|1.0|
169.0|41706.0|KR_14|CL_84_S|945.0|3.0|102.0|5.0|6.0|0.0|1.0|0.0|0.0|0.0|4.0|4.0|10.0|2.0|3.0|5.0|26.0|1.0|
202.0|41706.0|KR_14|CL_84_S|1000.0|3.0|112.0|5.0|3.0|4.0|2.0|0.0|0.0|2.0|8.0|10.0|16.0|6.0|3.0|7.0|24.0|0.0|
130.0|41706.0|KR_14|CL_84_S|1015.0|3.0|86.0|2.0|1.0|2.0|0.0|0.0|0.0|0.0|4.0|5.0|3.0|4.0|4.0|4.0|15.0|0.0|
202.0|41706.0|KR_14|CL_84_S|1030.0|3.0|111.0|6.0|4.0|3.0|2.0|0.0|0.0|3.0|6.0|9.0|20.0|1.0|5.0|2.0|29.0|1.0|
165.0|41706.0|KR_14|CL_84_S|1045.0|3.0|97.0|5.0|1.0|2.0|2.0|0.0|0.0|1.0|7.0|7.0|11.0|2.0|2.0|5.0|21.0|2.0|
158.0|41706.0|KR_14|CL_84_S|1100.0|3.0|82.0|4.0|4.0|1.0|0.0|0.0|0.0|1.0|5.0|7.0|17.0|3.0|1.0|3.0|29.0|1.0|
173.0|41706.0|KR_14|CL_84_S|1115.0|3.0|85.0|5.0|5.0|1.0|2.0|0.0|0.0|3.0|11.0|5.0|9.0|2.0|5.0|6.0|34.0|0.0|
162.0|41706.0|KR_14|CL_84_S|1130.0|3.0|90.0|4.0|2.0|1.0|2.0|0.0|0.0|1.0|4.0|5.0|16.0|2.0|3.0|2.0|27.0|3.0|
179.0|41706.0|KR_14|CL_84_S|1145.0|3.0|88.0|5.0|2.0|2.0|1.0|0.0|0.0|4.0|11.0|10.0|17.0|3.0|3.0|0.0|32.0|1.0|
179.0|41706.0|KR_14|CL_84_S|1200.0|3.0|106.0|1.0|3.0|1.0|2.0|0.0|0.0|0.0|3.0|9.0|8.0|3.0|7.0|4.0|32.0|0.0|
172.0|41706.0|KR_14|CL_84_S|1215.0|3.0|89.0|3.0|2.0|1.0|2.0|0.0|0.0|3.0|4.0|5.0|14.0|2.0|5.0|5.0|36.0|1.0|
177.0|41706.0|KR_14|CL_84_S|1230.0|3.0|84.0|1.0|4.0|2.0|2.0|0.0|0.0|0.0|7.0|7.0|18.0|1.0|4.0|2.0|41.0|4.0|
203.0|41706.0|KR_14|CL_84_S|1245.0|3.0|100.0|5.0|5.0|3.0|2.0|0.0|0.0|2.0|5.0|5.0|12.0|7.0|4.0|2.0|49.0|2.0|
205.0|41706.0|KR_14|CL_84_S|1300.0|3.0|102.0|6.0|2.0|1.0|2.0|0.0|0.0|4.0|5.0|2.0|17.0|6.0|4.0|2.0|51.0|1.0|
211.0|41706.0|KR_14|CL_84_S|1315.0|3.0|111.0|3.0|1.0|1.0|2.0|0.0|0.0|0.0|4.0|7.0|12.0|5.0|9.0|6.0|47.0|3.0|
232.0|41706.0|KR_14|CL_84_S|1330.0|3.0|106.0|5.0|4.0|3.0|1.0|0.0|0.0|4.0|11.0|4.0|16.0|7.0|4.0|4.0|60.0|3.0|
236.0|41706.0|KR_14|CL_84_S|1345.0|3.0|118.0|5.0|1.0|3.0|2.0|0.0|0.0|1.0|8.0|6.0|15.0|5.0|6.0|4.0|59.0|3.0|
226.0|41706.0|KR_14|CL_84_S|1400.0|3.0|112.0|3.0|2.0|1.0|2.0|0.0|0.0|1.0|4.0|6.0|10.0|2.0|10.0|3.0|66.0|4.0|
230.0|41706.0|KR_14|CL_84_S|1415.0|3.0|118.0|4.0|3.0|1.0|1.0|0.0|0.0|1.0|11.0|6.0|18.0|2.0|7.0|3.0|53.0|2.0|
207.0|41706.0|KR_14|CL_84_S|1430.0|3.0|121.0|4.0|1.0|1.0|2.0|0.0|0.0|1.0|4.0|4.0|9.0|2.0|8.0|1.0|46.0|3.0|
247.0|41706.0|KR_14|CL_84_S|1445.0|3.0|130.0|3.0|2.0|4.0|3.0|0.0|0.0|0.0|10.0|4.0|9.0|3.0|3.0|2.0|71.0|3.0|
249.0|41706.0|KR_14|CL_84_S|1500.0|3.0|127.0|8.0|0.0|3.0|2.0|0.0|0.0|3.0|9.0|3.0|11.0|7.0|11.0|2.0|60.0|3.0|
237.0|41706.0|KR_14|CL_84_S|1515.0|3.0|133.0|4.0|4.0|2.0|1.0|0.0|0.0|2.0|6.0|3.0|15.0|3.0|5.0|5.0|52.0|2.0|
248.0|41706.0|KR_14|CL_84_S|1530.0|3.0|139.0|8.0|1.0|3.0|3.0|0.0|0.0|3.0|8.0|6.0|10.0|0.0|2.0|4.0|57.0|4.0|
228.0|41706.0|KR_14|CL_84_S|1545.0|3.0|124.0|3.0|2.0|2.0|2.0|0.0|0.0|1.0|3.0|5.0|7.0|0.0|11.0|9.0|58.0|1.0|
227.0|41706.0|KR_14|CL_84_S|1600.0|3.0|130.0|4.0|1.0|4.0|3.0|0.0|0.0|2.0|8.0|1.0|12.0|2.0|2.0|1.0|56.0|1.0|
245.0|41706.0|KR_14|CL_84_S|1615.0|3.0|145.0|6.0|1.0|2.0|1.0|0.0|0.0|4.0|7.0|3.0|15.0|1.0|8.0|2.0|46.0|4.0|
255.0|41706.0|KR_14|CL_84_S|1630.0|3.0|145.0|2.0|3.0|4.0|2.0|0.0|0.0|1.0|4.0|3.0|18.0|4.0|11.0|8.0|49.0|1.0|
277.0|41706.0|KR_14|CL_84_S|1645.0|3.0|162.0|4.0|0.0|5.0|2.0|0.0|0.0|1.0|9.0|6.0|17.0|4.0|8.0|8.0|50.0|1.0|
203.0|41706.0|KR_14|CL_84_S|1700.0|3.0|118.0|5.0|0.0|3.0|5.0|0.0|0.0|1.0|7.0|2.0|12.0|1.0|9.0|5.0|33.0|2.0|
190.0|41706.0|KR_14|CL_84_S|1715.0|3.0|105.0|3.0|3.0|1.0|2.0|0.0|0.0|3.0|4.0|2.0|4.0|3.0|5.0|4.0|50.0|1.0|
143.0|41706.0|KR_14|CL_84_S|1730.0|3.0|79.0|2.0|1.0|1.0|4.0|0.0|0.0|1.0|3.0|3.0|12.0|2.0|9.0|1.0|25.0|0.0|
166.0|41706.0|KR_14|CL_84_S|1745.0|3.0|81.0|0.0|6.0|1.0|2.0|0.0|0.0|2.0|6.0|2.0|6.0|4.0|9.0|6.0|39.0|2.0|
130.0|41706.0|KR_14|CL_84_S|1800.0|3.0|65.0|5.0|1.0|3.0|2.0|0.0|0.0|0.0|6.0|2.0|10.0|2.0|4.0|1.0|26.0|3.0|
133.0|41706.0|KR_14|CL_84_S|1815.0|3.0|75.0|3.0|3.0|0.0|1.0|0.0|0.0|3.0|6.0|2.0|6.0|1.0|3.0|5.0|25.0|0.0|
152.0|41706.0|KR_14|CL_84_S|1830.0|3.0|81.0|4.0|2.0|1.0|2.0|0.0|0.0|0.0|8.0|1.0|5.0|1.0|9.0|4.0|34.0|0.0|
188.0|41706.0|KR_14|CL_84_S|1845.0|3.0|108.0|2.0|3.0|1.0|0.0|0.0|0.0|0.0|8.0|2.0|7.0|1.0|10.0|2.0|42.0|2.0|
226.0|41706.0|KR_14|CL_84_S|1900.0|3.0|137.0|4.0|3.0|1.0|3.0|0.0|0.0|2.0|7.0|1.0|9.0|0.0|4.0|3.0|52.0|0.0|
227.0|41706.0|KR_14|CL_84_S|1915.0|3.0|131.0|7.0|3.0|3.0|2.0|0.0|0.0|0.0|5.0|3.0|9.0|2.0|3.0|3.0|56.0|0.0|
228.0|41706.0|KR_14|CL_84_S|1930.0|3.0|146.0|3.0|2.0|3.0|3.0|0.0|0.0|0.0|7.0|8.0|10.0|3.0|1.0|2.0|38.0|2.0|
196.0|41706.0|KR_14|CL_84_S|1945.0|3.0|119.0|6.0|1.0|3.0|1.0|0.0|0.0|1.0|6.0|0.0|7.0|1.0|5.0|4.0|42.0|0.0|
175.0|41706.0|KR_14|CL_84_S|2000.0|3.0|111.0|2.0|4.0|3.0|3.0|0.0|0.0|1.0|5.0|0.0|5.0|1.0|4.0|2.0|34.0|0.0|
199.0|41706.0|KR_14|CL_84_S|2015.0|3.0|123.0|5.0|2.0|0.0|3.0|0.0|0.0|1.0|5.0|2.0|7.0|3.0|3.0|7.0|38.0|0.0|
235.0|41706.0|KR_14|CL_84_S|2030.0|3.0|155.0|3.0|2.0|6.0|3.0|0.0|0.0|2.0|4.0|3.0|8.0|0.0|6.0|1.0|41.0|1.0|
182.0|41706.0|KR_14|CL_84_S|2045.0|3.0|121.0|6.0|4.0|3.0|1.0|0.0|0.0|2.0|5.0|2.0|6.0|1.0|4.0|4.0|23.0|0.0|
144.0|41706.0|KR_14|CL_84_S|500.0|4.0|58.0|10.0|3.0|6.0|3.0|0.0|0.0|2.0|8.0|3.0|8.0|2.0|2.0|2.0|37.0|0.0|
171.0|41706.0|KR_14|CL_84_S|515.0|4.0|70.0|7.0|4.0|7.0|3.0|0.0|0.0|2.0|2.0|5.0|8.0|1.0|3.0|7.0|51.0|1.0|
161.0|41706.0|KR_14|CL_84_S|530.0|4.0|58.0|8.0|6.0|5.0|4.0|0.0|0.0|1.0|4.0|6.0|9.0|1.0|3.0|2.0|53.0|1.0|
178.0|41706.0|KR_14|CL_84_S|545.0|4.0|73.0|6.0|5.0|6.0|1.0|0.0|0.0|2.0|3.0|4.0|14.0|0.0|4.0|2.0|57.0|1.0|
188.0|41706.0|KR_14|CL_84_S|600.0|4.0|65.0|5.0|7.0|5.0|5.0|0.0|0.0|1.0|6.0|6.0|12.0|0.0|2.0|1.0|71.0|2.0|
262.0|41706.0|KR_14|CL_84_S|615.0|4.0|115.0|6.0|8.0|7.0|3.0|0.0|0.0|3.0|6.0|5.0|10.0|2.0|4.0|3.0|86.0|4.0|
185.0|41706.0|KR_14|CL_84_S|630.0|4.0|64.0|4.0|4.0|3.0|4.0|0.0|0.0|5.0|5.0|7.0|14.0|1.0|8.0|5.0|59.0|2.0|CONGETION VEHICULAR
172.0|41706.0|KR_14|CL_84_S|645.0|4.0|69.0|4.0|4.0|5.0|3.0|0.0|0.0|6.0|3.0|2.0|16.0|0.0|4.0|3.0|52.0|1.0|CONGETION VEHICULAR
238.0|41706.0|KR_14|CL_84_S|700.0|4.0|99.0|5.0|4.0|5.0|4.0|0.0|0.0|1.0|8.0|4.0|13.0|0.0|4.0|8.0|81.0|2.0|
234.0|41706.0|KR_14|CL_84_S|715.0|4.0|87.0|4.0|9.0|4.0|3.0|0.0|0.0|1.0|8.0|7.0|5.0|0.0|4.0|5.0|92.0|5.0|
210.0|41706.0|KR_14|CL_84_S|730.0|4.0|69.0|4.0|5.0|8.0|3.0|0.0|0.0|3.0|5.0|3.0|17.0|1.0|10.0|6.0|69.0|7.0|CONGETION VEHICULAR
172.0|41706.0|KR_14|CL_84_S|745.0|4.0|61.0|6.0|9.0|5.0|4.0|0.0|0.0|3.0|5.0|2.0|10.0|1.0|10.0|0.0|45.0|11.0|CONGETION VEHICULAR
238.0|41706.0|KR_14|CL_84_S|800.0|4.0|101.0|4.0|4.0|5.0|4.0|0.0|0.0|0.0|14.0|8.0|15.0|2.0|8.0|25.0|43.0|5.0|
163.0|41706.0|KR_14|CL_84_S|815.0|4.0|83.0|5.0|3.0|6.0|4.0|0.0|0.0|2.0|6.0|1.0|7.0|9.0|8.0|3.0|23.0|3.0|
127.0|41706.0|KR_14|CL_84_S|830.0|4.0|58.0|4.0|5.0|6.0|2.0|0.0|0.0|2.0|3.0|2.0|5.0|8.0|7.0|4.0|17.0|4.0|CONGETION VEHICULAR
180.0|41706.0|KR_14|CL_84_S|845.0|4.0|86.0|6.0|4.0|5.0|3.0|0.0|0.0|1.0|5.0|7.0|9.0|8.0|5.0|13.0|26.0|2.0|
159.0|41706.0|KR_14|CL_84_S|900.0|4.0|74.0|3.0|6.0|6.0|1.0|0.0|0.0|1.0|5.0|7.0|9.0|1.0|7.0|11.0|28.0|0.0|
162.0|41706.0|KR_14|CL_84_S|915.0|4.0|73.0|6.0|8.0|7.0|4.0|0.0|0.0|0.0|3.0|6.0|8.0|2.0|11.0|15.0|18.0|1.0|
172.0|41706.0|KR_14|CL_84_S|930.0|4.0|88.0|5.0|3.0|4.0|1.0|0.0|0.0|2.0|8.0|6.0|9.0|5.0|3.0|8.0|28.0|2.0|
163.0|41706.0|KR_14|CL_84_S|945.0|4.0|84.0|4.0|6.0|5.0|2.0|0.0|0.0|0.0|7.0|0.0|7.0|2.0|6.0|11.0|24.0|5.0|
139.0|41706.0|KR_14|CL_84_S|1000.0|4.0|63.0|6.0|5.0|2.0|4.0|0.0|0.0|1.0|4.0|2.0|5.0|4.0|6.0|7.0|30.0|0.0|CONGETION VEHICULAR
184.0|41706.0|KR_14|CL_84_S|1015.0|4.0|94.0|2.0|4.0|5.0|3.0|0.0|0.0|1.0|8.0|2.0|11.0|5.0|6.0|3.0|38.0|2.0|
157.0|41706.0|KR_14|CL_84_S|1030.0|4.0|64.0|3.0|7.0|5.0|3.0|0.0|0.0|1.0|7.0|1.0|17.0|5.0|10.0|8.0|23.0|3.0|CONGETION VEHICULAR
176.0|41706.0|KR_14|CL_84_S|1045.0|4.0|100.0|4.0|5.0|1.0|3.0|0.0|0.0|0.0|6.0|3.0|12.0|7.0|9.0|5.0|19.0|2.0|
162.0|41706.0|KR_14|CL_84_S|1100.0|4.0|89.0|3.0|4.0|3.0|2.0|0.0|0.0|1.0|4.0|2.0|16.0|4.0|6.0|3.0|23.0|2.0|
166.0|41706.0|KR_14|CL_84_S|1115.0|4.0|86.0|4.0|3.0|1.0|2.0|0.0|0.0|2.0|6.0|3.0|14.0|2.0|3.0|5.0|34.0|1.0|
151.0|41706.0|KR_14|CL_84_S|1130.0|4.0|73.0|3.0|3.0|2.0|2.0|0.0|0.0|0.0|6.0|3.0|14.0|5.0|4.0|6.0|30.0|0.0|
170.0|41706.0|KR_14|CL_84_S|1145.0|4.0|78.0|1.0|7.0|5.0|0.0|0.0|0.0|0.0|5.0|4.0|14.0|5.0|5.0|7.0|36.0|3.0|
175.0|41706.0|KR_14|CL_84_S|1200.0|4.0|90.0|4.0|9.0|5.0|3.0|0.0|0.0|0.0|8.0|4.0|9.0|5.0|4.0|5.0|29.0|0.0|
173.0|41706.0|KR_14|CL_84_S|1215.0|4.0|93.0|3.0|6.0|5.0|1.0|0.0|0.0|0.0|4.0|3.0|9.0|9.0|5.0|2.0|32.0|1.0|
158.0|41706.0|KR_14|CL_84_S|1230.0|4.0|75.0|3.0|0.0|4.0|1.0|0.0|0.0|2.0|7.0|7.0|14.0|6.0|4.0|6.0|28.0|1.0|
134.0|41706.0|KR_14|CL_84_S|1245.0|4.0|72.0|4.0|5.0|5.0|2.0|0.0|0.0|0.0|4.0|2.0|9.0|1.0|2.0|4.0|23.0|1.0|
142.0|41706.0|KR_14|CL_84_S|1300.0|4.0|74.0|3.0|5.0|5.0|1.0|0.0|0.0|0.0|5.0|4.0|8.0|4.0|3.0|1.0|27.0|2.0|
181.0|41706.0|KR_14|CL_84_S|1315.0|4.0|85.0|3.0|6.0|3.0|2.0|0.0|0.0|2.0|8.0|4.0|13.0|5.0|5.0|5.0|40.0|0.0|
142.0|41706.0|KR_14|CL_84_S|1330.0|4.0|83.0|1.0|5.0|6.0|1.0|0.0|0.0|2.0|1.0|5.0|3.0|4.0|5.0|3.0|23.0|0.0|
160.0|41706.0|KR_14|CL_84_S|1345.0|4.0|99.0|4.0|2.0|2.0|2.0|0.0|0.0|0.0|7.0|4.0|11.0|4.0|4.0|3.0|16.0|2.0|
173.0|41706.0|KR_14|CL_84_S|1400.0|4.0|87.0|5.0|3.0|5.0|1.0|0.0|0.0|0.0|7.0|5.0|9.0|3.0|4.0|12.0|32.0|0.0|
128.0|41706.0|KR_14|CL_84_S|1415.0|4.0|58.0|3.0|2.0|5.0|2.0|0.0|0.0|0.0|4.0|7.0|10.0|5.0|10.0|3.0|19.0|0.0|CONGETION VEHICULAR
149.0|41706.0|KR_14|CL_84_S|1430.0|4.0|76.0|4.0|3.0|3.0|2.0|0.0|0.0|0.0|6.0|1.0|12.0|4.0|12.0|4.0|22.0|0.0|
167.0|41706.0|KR_14|CL_84_S|1445.0|4.0|95.0|2.0|8.0|2.0|2.0|0.0|0.0|1.0|9.0|2.0|8.0|6.0|12.0|5.0|15.0|0.0|
150.0|41706.0|KR_14|CL_84_S|1500.0|4.0|90.0|4.0|4.0|4.0|1.0|0.0|0.0|1.0|4.0|2.0|9.0|2.0|12.0|1.0|16.0|0.0|
147.0|41706.0|KR_14|CL_84_S|1515.0|4.0|75.0|4.0|6.0|3.0|2.0|0.0|0.0|1.0|5.0|6.0|12.0|3.0|9.0|5.0|16.0|0.0|
168.0|41706.0|KR_14|CL_84_S|1530.0|4.0|83.0|3.0|4.0|5.0|1.0|0.0|0.0|1.0|5.0|3.0|18.0|1.0|12.0|7.0|25.0|0.0|
186.0|41706.0|KR_14|CL_84_S|1545.0|4.0|100.0|5.0|8.0|2.0|1.0|0.0|0.0|0.0|5.0|2.0|15.0|6.0|7.0|5.0|30.0|0.0|
159.0|41706.0|KR_14|CL_84_S|1600.0|4.0|102.0|3.0|1.0|6.0|3.0|0.0|0.0|1.0|10.0|0.0|7.0|1.0|4.0|0.0|20.0|1.0|
184.0|41706.0|KR_14|CL_84_S|1615.0|4.0|111.0|3.0|3.0|3.0|2.0|0.0|0.0|1.0|5.0|3.0|11.0|1.0|11.0|6.0|24.0|0.0|
188.0|41706.0|KR_14|CL_84_S|1630.0|4.0|99.0|4.0|5.0|12.0|3.0|0.0|0.0|0.0|8.0|3.0|14.0|0.0|9.0|3.0|27.0|1.0|
171.0|41706.0|KR_14|CL_84_S|1645.0|4.0|102.0|5.0|3.0|5.0|0.0|0.0|0.0|2.0|7.0|2.0|10.0|3.0|2.0|4.0|26.0|0.0|
164.0|41706.0|KR_14|CL_84_S|1700.0|4.0|97.0|4.0|7.0|4.0|2.0|0.0|0.0|1.0|10.0|2.0|4.0|2.0|3.0|3.0|25.0|0.0|
164.0|41706.0|KR_14|CL_84_S|1715.0|4.0|93.0|4.0|5.0|1.0|2.0|0.0|0.0|0.0|6.0|2.0|14.0|4.0|6.0|10.0|17.0|0.0|
136.0|41706.0|KR_14|CL_84_S|1730.0|4.0|60.0|5.0|4.0|4.0|1.0|0.0|0.0|0.0|14.0|2.0|11.0|1.0|3.0|8.0|23.0|0.0|CONGETION VEHICULAR
200.0|41706.0|KR_14|CL_84_S|1745.0|4.0|118.0|1.0|6.0|5.0|2.0|0.0|0.0|0.0|12.0|5.0|11.0|4.0|13.0|7.0|16.0|0.0|
175.0|41706.0|KR_14|CL_84_S|1800.0|4.0|100.0|3.0|7.0|1.0|3.0|0.0|0.0|1.0|11.0|6.0|9.0|0.0|11.0|8.0|15.0|0.0|
211.0|41706.0|KR_14|CL_84_S|1815.0|4.0|111.0|5.0|11.0|5.0|2.0|0.0|0.0|1.0|6.0|8.0|11.0|1.0|18.0|12.0|19.0|1.0|
190.0|41706.0|KR_14|CL_84_S|1830.0|4.0|113.0|3.0|2.0|8.0|1.0|0.0|0.0|0.0|12.0|6.0|9.0|4.0|6.0|1.0|25.0|0.0|
145.0|41706.0|KR_14|CL_84_S|1845.0|4.0|77.0|4.0|8.0|4.0|4.0|0.0|0.0|0.0|7.0|1.0|10.0|2.0|11.0|2.0|15.0|0.0|
149.0|41706.0|KR_14|CL_84_S|1900.0|4.0|92.0|5.0|7.0|7.0|2.0|0.0|0.0|1.0|6.0|0.0|11.0|0.0|6.0|2.0|10.0|0.0|
159.0|41706.0|KR_14|CL_84_S|1915.0|4.0|96.0|4.0|6.0|3.0|2.0|0.0|0.0|0.0|11.0|2.0|8.0|3.0|9.0|8.0|7.0|0.0|
176.0|41706.0|KR_14|CL_84_S|1930.0|4.0|113.0|6.0|3.0|7.0|1.0|0.0|0.0|0.0|3.0|2.0|13.0|2.0|0.0|12.0|14.0|0.0|
194.0|41706.0|KR_14|CL_84_S|1945.0|4.0|121.0|5.0|7.0|1.0|2.0|0.0|0.0|0.0|9.0|4.0|6.0|2.0|8.0|9.0|20.0|0.0|
153.0|41706.0|KR_14|CL_84_S|2000.0|4.0|97.0|3.0|7.0|7.0|3.0|0.0|0.0|0.0|6.0|2.0|5.0|0.0|10.0|6.0|7.0|0.0|
184.0|41706.0|KR_14|CL_84_S|2015.0|4.0|106.0|0.0|3.0|8.0|1.0|0.0|0.0|5.0|8.0|7.0|10.0|5.0|10.0|5.0|16.0|0.0|
149.0|41706.0|KR_14|CL_84_S|2030.0|4.0|97.0|3.0|8.0|4.0|2.0|0.0|0.0|1.0|6.0|6.0|3.0|1.0|6.0|2.0|10.0|0.0|
157.0|41706.0|KR_14|CL_84_S|2045.0|4.0|87.0|5.0|7.0|5.0|3.0|0.0|0.0|1.0|4.0|6.0|12.0|2.0|9.0|6.0|10.0|0.0|
SABADO|2014-03-08|71518|KR_14_CL_84_S|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN
