Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AK_86_AC_17,NOHAB,15,75270,3,13.25,1.75,2.5,9.25,0.0,14.25,10.25,57.25,26.75,9.25,6.5,13.75,8.75,487.5,48.0,709.0
L_AK_86_AC_17,NOHAB,15,75270,4,19.25,6.0,0.0,37.5,0.0,29.75,33.0,80.75,34.75,16.5,16.25,31.5,43.0,634.0,116.25,1098.5
L_AK_86_AC_17,NOHAB,15,75270,5,36.25,4.0,0.5,64.25,0.0,38.5,82.75,135.0,34.0,29.75,21.5,42.25,99.75,1050.75,541.75,2181.0
L_AK_86_AC_17,NOHAB,15,75270,6,29.25,5.5,0.0,62.25,0.0,51.0,83.5,149.25,68.5,33.75,21.0,41.5,116.75,1473.25,955.5,3091.0
L_AK_86_AC_17,NOHAB,15,75270,7,24.5,5.25,0.0,59.75,0.0,47.0,72.25,207.0,59.0,33.5,22.75,30.75,107.75,1797.75,903.0,3370.25
L_AK_86_AC_17,NOHAB,15,75270,8,29.0,4.25,0.0,49.25,0.0,46.75,71.25,232.0,56.25,34.25,23.25,23.5,98.5,1829.25,662.25,3159.75
L_AK_86_AC_17,NOHAB,15,75270,9,30.5,4.25,0.0,50.75,0.0,40.25,59.5,245.5,53.0,41.75,27.5,16.5,74.5,1639.75,522.75,2806.5
L_AK_86_AC_17,NOHAB,15,75270,10,37.25,4.25,0.0,50.5,0.0,43.25,68.0,276.0,56.75,54.5,32.5,23.0,90.75,1792.25,549.75,3078.75
L_AK_86_AC_17,NOHAB,15,75270,11,36.25,5.5,0.0,50.25,0.0,47.25,69.0,249.75,52.0,67.0,26.75,25.5,79.0,2027.0,626.25,3361.5
L_AK_86_AC_17,NOHAB,15,75270,12,45.25,3.5,0.0,45.0,0.0,40.0,57.5,240.0,49.0,51.25,29.5,31.5,89.0,1903.25,752.75,3337.5
L_AK_86_AC_17,NOHAB,15,75270,13,40.25,2.75,0.0,47.75,0.0,40.0,64.25,229.25,46.0,41.0,33.75,33.75,102.25,1977.5,843.75,3502.25
L_AK_86_AC_17,NOHAB,15,75270,14,38.25,3.75,0.0,54.25,0.0,37.25,68.0,190.0,52.75,32.5,30.75,32.25,85.5,1966.75,797.25,3389.25
L_AK_86_AC_17,NOHAB,15,75270,15,34.0,3.75,0.0,55.25,0.0,37.25,63.25,159.0,37.75,25.5,24.25,23.0,89.75,1856.75,647.75,3057.25
L_AK_86_AC_17,NOHAB,15,75270,16,31.5,3.25,0.0,45.25,0.0,31.25,61.0,129.25,33.25,23.75,22.75,21.5,93.0,1839.25,607.75,2942.75
L_AK_86_AC_17,NOHAB,15,75270,17,23.75,3.75,0.0,53.5,0.0,42.0,66.75,102.75,29.75,21.5,22.0,31.5,94.5,1843.0,664.5,2999.25
L_AK_86_AC_17,NOHAB,15,75270,18,17.25,3.75,0.0,50.5,0.0,37.25,64.75,81.25,21.25,15.25,18.75,22.25,91.5,1903.75,557.0,2884.5
L_AK_86_AC_17,NOHAB,15,75270,19,13.25,4.5,0.0,49.25,0.0,34.25,67.75,66.0,18.0,12.0,14.75,14.75,77.25,1848.5,449.0,2669.25
L_AK_86_AC_17,NOHAB,15,75270,20,15.5,3.75,0.0,40.0,0.0,37.0,58.0,46.25,10.75,5.75,11.25,14.0,60.5,1714.75,397.5,2415.0
L_AK_86_AC_17,NOHAB,15,75270,21,9.0,3.5,0.0,29.75,0.0,41.5,55.0,41.25,10.5,4.75,8.5,18.5,60.0,1542.5,351.75,2176.5
L_AK_86_AC_17,NOHAB,15,75270,22,13.25,3.5,2.0,29.75,0.0,37.5,46.5,43.5,23.25,10.75,10.5,34.75,43.25,1279.25,385.25,1963.0
L_AK_86_AC_17,NOHAB,15,75270,23,11.75,6.5,0.5,18.25,0.0,37.5,23.25,31.75,19.5,7.25,7.25,14.25,18.0,922.5,144.0,1262.25
AK_7_AC_45,HABIL,20,32066,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0833333333333333,0.25,0.0,0.0,2.3333333333333335,0.0,132.16666666666666,16.166666666666668,152.5
AK_7_AC_45,HABIL,20,32066,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.08333333333333333,0.25,0.0,1.5833333333333333,0.0,79.0,8.0,89.99999999999999
AK_7_AC_45,HABIL,20,32066,2,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0833333333333333,0.0,52.333333333333336,6.5,61.75000000000001
AK_7_AC_45,HABIL,20,32066,3,0.0,0.0,0.0,0.5,0.0,0.5,0.08333333333333333,1.1666666666666667,0.5,0.16666666666666666,0.08333333333333333,1.0833333333333333,0.08333333333333333,54.416666666666664,7.75,66.33333333333333
AK_7_AC_45,HABIL,20,32066,4,0.08333333333333333,0.0,0.0,10.0,0.0,2.0833333333333335,0.75,1.6666666666666667,0.25,0.9166666666666666,0.0,2.25,0.0,83.0,18.5,119.50000000000001
AK_7_AC_45,HABIL,20,32066,5,0.0,0.0,0.0,52.666666666666664,0.0,7.166666666666667,16.416666666666668,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.0,20.333333333333332,0.16666666666666666,271.5833333333333,112.75,485.75
AK_7_AC_45,HABIL,20,32066,6,0.0,0.0,0.0,88.41666666666667,0.0,7.166666666666667,30.5,4.083333333333333,3.5,0.3333333333333333,0.0,24.666666666666668,0.0,826.8333333333334,224.25,1209.75
AK_7_AC_45,HABIL,20,32066,7,0.0,0.0,0.0,91.5,0.0,8.75,26.916666666666668,5.25,5.416666666666667,1.0,0.0,12.583333333333334,0.16666666666666666,1057.25,243.33333333333334,1452.1666666666667
AK_7_AC_45,HABIL,20,32066,8,0.0,0.0,0.0,80.08333333333333,0.0,7.75,27.333333333333332,6.083333333333333,7.083333333333333,1.9166666666666667,0.0,6.916666666666667,0.16666666666666666,990.1666666666666,201.16666666666666,1328.6666666666665
AK_7_AC_45,HABIL,20,32066,9,0.0,0.0,0.0,77.25,0.0,7.5,28.333333333333332,8.833333333333334,7.25,1.25,0.0,5.333333333333333,0.08333333333333333,989.6666666666666,188.5,1313.9999999999998
AK_7_AC_45,HABIL,20,32066,10,0.0,0.0,0.0,76.25,0.0,9.0,26.5,11.166666666666666,10.083333333333334,2.5,0.08333333333333333,5.916666666666667,0.0,960.9166666666666,200.41666666666666,1302.8333333333333
AK_7_AC_45,HABIL,20,32066,11,0.0,0.0,0.0,75.08333333333333,0.0,7.833333333333333,25.25,11.416666666666666,10.833333333333334,3.0833333333333335,0.0,7.083333333333333,0.08333333333333333,986.6666666666666,209.25,1336.583333333333
AK_7_AC_45,HABIL,20,32066,12,0.08333333333333333,0.0,0.0,73.75,0.0,8.5,24.5,8.916666666666666,8.583333333333334,2.25,0.0,8.25,0.08333333333333333,977.0,188.16666666666666,1300.0833333333333
AK_7_AC_45,HABIL,20,32066,13,0.0,0.0,0.0,72.5,0.0,7.083333333333333,24.166666666666668,7.25,7.25,2.1666666666666665,0.0,10.583333333333334,0.16666666666666666,910.5833333333334,172.41666666666666,1214.1666666666667
AK_7_AC_45,HABIL,20,32066,14,0.0,0.0,0.0,73.75,0.0,10.333333333333334,24.5,8.583333333333334,7.833333333333333,2.25,0.0,10.916666666666666,0.16666666666666666,818.25,219.83333333333334,1176.4166666666665
AK_7_AC_45,HABIL,20,32066,15,0.0,0.0,0.0,81.08333333333333,0.0,11.25,26.666666666666668,10.333333333333334,7.0,2.0,0.08333333333333333,11.5,0.5,763.5833333333334,252.5,1166.5
AK_7_AC_45,HABIL,20,32066,16,0.0,0.0,0.0,80.0,0.0,8.25,24.833333333333332,8.666666666666666,8.75,1.0,0.0,12.0,0.4166666666666667,805.0,267.4166666666667,1216.3333333333335
AK_7_AC_45,HABIL,20,32066,17,0.0,0.0,0.0,48.333333333333336,0.0,4.75,23.75,3.5,3.5,1.1666666666666667,0.0,9.416666666666666,0.4166666666666667,745.9166666666666,171.66666666666666,1012.4166666666666
AK_7_AC_45,HABIL,20,32066,18,0.0,0.0,0.0,45.833333333333336,0.0,4.416666666666667,18.5,2.1666666666666665,2.0,1.0,0.0,5.916666666666667,0.08333333333333333,709.3333333333334,153.66666666666666,942.9166666666666
AK_7_AC_45,HABIL,20,32066,19,0.0,0.0,0.0,27.333333333333332,0.0,3.0833333333333335,11.75,1.0833333333333333,1.9166666666666667,0.9166666666666666,0.0,3.4166666666666665,0.08333333333333333,539.3333333333334,83.16666666666667,672.0833333333334
AK_7_AC_45,HABIL,20,32066,20,0.0,0.0,0.0,40.75,0.0,3.3333333333333335,11.25,2.0,1.8333333333333333,0.5,0.0,1.6666666666666667,0.0,651.8333333333334,123.0,836.1666666666667
AK_7_AC_45,HABIL,20,32066,21,0.0,0.0,0.0,32.416666666666664,0.0,2.5833333333333335,6.75,0.5833333333333334,0.5,0.08333333333333333,0.0,3.1666666666666665,0.6666666666666666,557.25,140.91666666666666,744.9166666666667
AK_7_AC_45,HABIL,20,32066,22,0.0,0.0,0.0,21.25,0.0,1.0833333333333333,2.3333333333333335,1.4166666666666667,0.4166666666666667,0.25,0.0,1.5833333333333333,0.08333333333333333,345.75,85.16666666666667,459.33333333333337
AK_7_AC_45,HABIL,20,32066,23,0.0,0.0,0.0,8.083333333333334,0.0,1.0833333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,2.25,0.0,225.08333333333334,30.083333333333332,268.49999999999994
AK_10_AC_19,HABIL,26,42508,0,0.0,0.0,0.125,2.0833333333333335,0.0,3.041666666666667,0.75,1.0833333333333335,0.3333333333333333,0.25,0.08333333333333333,2.5833333333333335,0.08333333333333333,102.66666666666666,12.416666666666668,125.49999999999999
AK_10_AC_19,HABIL,26,42508,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.41666666666666663,0.5416666666666666,0.375,0.625,0.08333333333333333,0.5833333333333334,0.08333333333333333,72.04166666666667,5.208333333333334,80.04166666666667
AK_10_AC_19,HABIL,26,42508,2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.6666666666666666,0.08333333333333333,0.5,0.0,1.0416666666666667,0.08333333333333333,55.91666666666667,4.041666666666667,62.458333333333336
AK_10_AC_19,HABIL,26,42508,3,0.0,0.25,0.0,0.9583333333333333,0.0,0.7916666666666667,0.5,1.3333333333333335,1.5416666666666665,0.4166666666666667,0.0,1.6666666666666665,0.0,56.45833333333333,7.5,71.41666666666667
AK_10_AC_19,HABIL,26,42508,4,0.0,0.0,0.9166666666666666,15.333333333333332,0.25,5.416666666666666,8.041666666666666,1.1666666666666665,1.5416666666666665,0.75,0.0,4.083333333333333,0.08333333333333333,77.0,22.708333333333336,137.29166666666663
AK_10_AC_19,HABIL,26,42508,5,0.0,0.625,6.458333333333334,73.04166666666667,0.0,21.125,35.833333333333336,3.916666666666667,2.625,2.833333333333333,0.0,6.5,0.3333333333333333,152.20833333333334,119.54166666666666,425.0416666666667
AK_10_AC_19,HABIL,26,42508,6,0.0,0.0,8.166666666666666,123.375,0.20833333333333331,36.458333333333336,71.16666666666667,4.708333333333334,2.833333333333333,0.5833333333333334,0.0,8.25,0.375,339.6666666666667,199.41666666666669,795.2083333333336
AK_10_AC_19,HABIL,26,42508,7,0.0,0.0,8.791666666666666,123.79166666666666,0.0,49.541666666666664,79.0,5.875,3.583333333333333,0.16666666666666666,0.0,10.0,0.125,514.0,229.04166666666669,1023.9166666666666
AK_10_AC_19,HABIL,26,42508,8,0.0,0.0,10.5,137.125,0.08333333333333333,46.25,76.45833333333333,4.666666666666666,3.625,0.5,0.0,8.083333333333334,0.20833333333333331,506.58333333333337,197.08333333333331,991.1666666666666
AK_10_AC_19,HABIL,26,42508,9,0.0,0.0,8.458333333333334,123.70833333333334,0.4166666666666667,43.375,76.95833333333333,5.0,3.6666666666666665,0.29166666666666663,0.0,4.541666666666667,0.08333333333333333,505.0,166.29166666666669,937.7916666666666
AK_10_AC_19,HABIL,26,42508,10,0.0,0.0,7.708333333333334,113.25,1.0,35.95833333333333,67.25,6.958333333333333,4.125,1.1666666666666665,0.0,2.625,0.0,502.125,189.875,932.0416666666667
AK_10_AC_19,HABIL,26,42508,11,0.0,0.0,7.083333333333334,113.125,0.41666666666666663,38.083333333333336,71.20833333333333,7.0,5.541666666666666,0.41666666666666663,0.0,2.4166666666666665,0.08333333333333333,481.04166666666663,184.5,910.9166666666666
AK_10_AC_19,HABIL,26,42508,12,0.0,0.0,7.125,113.41666666666666,0.08333333333333333,41.625,67.70833333333333,6.041666666666666,3.708333333333333,0.875,0.0,1.875,0.0,422.75,156.33333333333334,821.5416666666667
AK_10_AC_19,HABIL,26,42508,13,0.0,0.0,7.791666666666666,111.625,0.3333333333333333,37.0,71.70833333333333,6.166666666666666,2.9166666666666665,0.6666666666666666,0.08333333333333333,3.0,0.0,403.04166666666663,167.0,811.3333333333331
AK_10_AC_19,HABIL,26,42508,14,0.0,0.0,7.333333333333334,110.16666666666666,0.375,39.375,67.45833333333333,7.666666666666667,9.5,1.2083333333333333,0.0,3.833333333333333,0.0,425.29166666666663,177.875,850.0833333333334
AK_10_AC_19,HABIL,26,42508,15,0.0,0.0,6.75,110.95833333333334,0.0,42.08333333333333,73.58333333333333,6.875,10.458333333333334,0.75,0.0,6.333333333333334,0.3333333333333333,400.125,200.25,858.5000000000001
AK_10_AC_19,HABIL,26,42508,16,0.0,0.0,7.833333333333334,114.54166666666666,0.3333333333333333,41.833333333333336,69.45833333333333,6.791666666666666,7.333333333333334,1.2916666666666665,0.0,9.208333333333332,0.08333333333333333,382.20833333333337,209.70833333333331,850.6250000000001
AK_10_AC_19,HABIL,26,42508,17,0.0,0.0,9.208333333333334,107.16666666666666,0.16666666666666666,36.0,69.5,3.4166666666666665,5.416666666666667,1.2083333333333333,0.08333333333333333,7.333333333333334,0.3333333333333333,328.04166666666663,269.4166666666667,837.2916666666666
AK_10_AC_19,HABIL,26,42508,18,0.0,0.0,9.25,105.16666666666666,0.16666666666666666,40.708333333333336,79.375,3.25,5.166666666666667,0.25,0.0,5.458333333333333,0.0,301.0416666666667,245.0,794.8333333333333
AK_10_AC_19,HABIL,26,42508,19,0.0,0.0,8.208333333333334,77.58333333333333,0.0,36.541666666666664,58.91666666666667,2.125,1.8333333333333333,0.6666666666666667,0.0,2.708333333333333,0.0,264.2083333333333,133.79166666666666,586.5833333333333
AK_10_AC_19,HABIL,26,42508,20,0.0,0.0,8.291666666666666,54.29166666666667,0.20833333333333331,30.125,43.125,1.2916666666666665,2.0416666666666665,0.8333333333333334,0.0,2.2916666666666665,0.0,274.375,107.58333333333334,524.4583333333333
AK_10_AC_19,HABIL,26,42508,21,0.0,0.0,8.25,39.041666666666664,0.125,24.458333333333336,36.916666666666664,1.4583333333333335,1.5416666666666667,0.5,0.0,2.25,0.08333333333333333,284.2083333333333,166.0,564.8333333333334
AK_10_AC_19,HABIL,26,42508,22,0.0,0.0,8.875,25.416666666666664,1.4166666666666667,20.166666666666668,15.833333333333332,1.8333333333333333,0.7083333333333333,0.375,0.0,2.5833333333333335,0.0,201.91666666666669,73.375,352.5
AK_10_AC_19,HABIL,26,42508,23,0.0,0.0,4.583333333333333,14.041666666666668,1.0833333333333333,12.166666666666666,4.75,0.9583333333333334,0.5,0.625,0.0,3.0833333333333335,0.0,155.33333333333331,25.0,222.12499999999997
AC_100_TV_60,HABIL,8,19124,0,0.041666666666666664,0.0,0.5,0.625,0.0,2.2083333333333335,0.4583333333333333,2.0416666666666665,0.375,0.3333333333333333,0.125,2.375,0.041666666666666664,114.41666666666667,14.333333333333334,137.87500000000003
AC_100_TV_60,HABIL,8,19124,1,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.0,0.125,0.0,1.2916666666666667,0.5833333333333334,0.4583333333333333,0.20833333333333334,1.75,0.041666666666666664,66.875,7.708333333333333,79.29166666666666
AC_100_TV_60,HABIL,8,19124,2,0.08333333333333333,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.16666666666666666,0.2916666666666667,1.75,0.0,44.208333333333336,5.916666666666667,54.95833333333333
AC_100_TV_60,HABIL,8,19124,3,0.9166666666666666,0.0,0.2916666666666667,0.08333333333333333,0.0,0.25,0.08333333333333333,1.625,1.125,1.0,0.20833333333333334,1.5,0.125,41.791666666666664,5.541666666666667,54.541666666666664
AC_100_TV_60,HABIL,8,19124,4,0.7916666666666666,0.0,1.2916666666666667,5.666666666666667,0.0,6.875,1.5,3.7083333333333335,2.1666666666666665,0.6666666666666666,0.2916666666666667,5.583333333333333,0.7916666666666666,90.375,14.25,133.95833333333334
AC_100_TV_60,HABIL,8,19124,5,0.5,0.0,12.5,24.166666666666668,0.0,19.208333333333332,4.875,9.541666666666666,5.166666666666667,2.5,0.5833333333333334,30.166666666666668,1.125,418.5416666666667,110.25,639.125
AC_100_TV_60,HABIL,8,19124,6,0.0,0.0,27.875,31.208333333333332,0.0,24.5,7.916666666666667,10.708333333333334,5.125,0.9583333333333334,0.16666666666666666,37.833333333333336,0.25,747.625,245.75,1139.9166666666667
AC_100_TV_60,HABIL,8,19124,7,0.0,0.0,34.541666666666664,31.75,0.0,22.0,5.583333333333333,9.833333333333334,4.166666666666667,0.75,0.041666666666666664,18.375,0.08333333333333333,774.3333333333334,323.4583333333333,1224.916666666667
AC_100_TV_60,HABIL,8,19124,8,0.041666666666666664,0.0,34.25,37.791666666666664,0.0,30.083333333333332,6.541666666666667,13.625,5.75,1.0416666666666667,0.041666666666666664,11.208333333333334,0.041666666666666664,788.6666666666666,239.33333333333334,1168.4166666666667
AC_100_TV_60,HABIL,8,19124,9,0.041666666666666664,0.0,27.541666666666668,30.625,0.041666666666666664,29.875,7.916666666666667,17.708333333333332,8.708333333333334,1.3333333333333333,0.0,9.375,0.16666666666666666,851.0416666666666,187.41666666666666,1171.7916666666665
AC_100_TV_60,HABIL,8,19124,10,0.75,0.0,19.458333333333332,29.041666666666668,0.0,24.958333333333332,6.291666666666667,17.833333333333332,8.75,2.5416666666666665,0.5,7.375,0.5,859.4166666666666,190.25,1167.6666666666665
AC_100_TV_60,HABIL,8,19124,11,0.375,0.0,17.5,28.75,0.0,21.291666666666668,5.333333333333333,19.5,10.291666666666666,2.3333333333333335,0.08333333333333333,8.166666666666666,0.20833333333333334,824.0416666666666,180.83333333333334,1118.7083333333333
AC_100_TV_60,HABIL,8,19124,12,0.375,0.0,17.916666666666668,27.291666666666668,0.0,19.958333333333332,5.0,18.166666666666668,8.666666666666666,1.6666666666666667,0.3333333333333333,11.75,0.041666666666666664,816.2083333333334,160.58333333333334,1087.9583333333335
AC_100_TV_60,HABIL,8,19124,13,0.5416666666666666,0.0,18.041666666666668,29.041666666666668,0.0,21.958333333333332,6.125,17.625,7.291666666666667,2.1666666666666665,0.125,12.083333333333334,0.16666666666666666,804.4583333333334,165.20833333333334,1084.8333333333335
AC_100_TV_60,HABIL,8,19124,14,0.6666666666666666,0.0,18.833333333333332,31.291666666666668,0.0,21.458333333333332,7.0,17.791666666666668,9.625,3.1666666666666665,0.625,15.291666666666666,0.20833333333333334,842.875,194.875,1163.7083333333333
AC_100_TV_60,HABIL,8,19124,15,0.7083333333333334,0.0,18.208333333333332,30.291666666666668,0.0,22.791666666666668,6.25,15.125,12.25,2.75,0.2916666666666667,26.041666666666668,0.125,794.375,215.66666666666666,1144.875
AC_100_TV_60,HABIL,8,19124,16,0.2916666666666667,0.0,25.125,34.416666666666664,0.0,22.458333333333332,6.208333333333333,14.25,11.416666666666666,2.25,0.0,30.5,0.2916666666666667,839.8333333333334,248.95833333333334,1236.0
AC_100_TV_60,HABIL,8,19124,17,0.0,0.0,29.5,29.833333333333332,0.0,19.541666666666668,5.875,10.125,6.916666666666667,0.7083333333333334,0.0,20.625,0.7083333333333334,837.0416666666666,302.625,1263.5
AC_100_TV_60,HABIL,8,19124,18,0.0,0.0,28.791666666666668,27.041666666666668,0.0,22.791666666666668,5.625,6.416666666666667,4.125,0.5416666666666666,0.0,15.75,0.25,763.3333333333334,225.08333333333334,1099.7500000000005
AC_100_TV_60,HABIL,8,19124,19,0.25,0.0,28.916666666666668,23.583333333333332,0.0,23.958333333333332,6.458333333333333,7.416666666666667,3.3333333333333335,0.5,0.2916666666666667,6.041666666666667,0.25,686.0,133.70833333333334,920.7083333333334
AC_100_TV_60,HABIL,8,19124,20,0.375,0.0,24.416666666666668,20.666666666666668,0.0,25.416666666666668,5.541666666666667,3.4583333333333335,2.0,0.5,0.3333333333333333,3.875,0.125,685.5833333333334,102.875,875.1666666666667
AC_100_TV_60,HABIL,8,19124,21,0.2916666666666667,0.0,22.625,15.083333333333334,0.0,23.416666666666668,5.041666666666667,3.0833333333333335,2.3333333333333335,0.3333333333333333,0.5416666666666666,4.875,0.125,604.4583333333334,99.125,781.3333333333334
AC_100_TV_60,HABIL,8,19124,22,0.16666666666666666,0.0,14.291666666666666,9.75,0.0,21.708333333333332,4.0,2.75,1.875,0.4583333333333333,0.5,5.083333333333333,0.16666666666666666,380.5416666666667,80.79166666666667,522.0833333333334
AC_100_TV_60,HABIL,8,19124,23,0.041666666666666664,0.0,6.125,3.9166666666666665,0.0,13.791666666666666,1.875,2.7916666666666665,0.875,0.7916666666666666,1.0833333333333333,2.3333333333333335,0.08333333333333333,191.29166666666666,26.583333333333332,251.58333333333331
L_AK_72_AC_138,NOHAB,3,9047,0,1.0,0.0,0.0,0.5,0.0,5.5,1.25,3.5,1.0,1.0,0.5,4.75,1.75,495.0,43.5,559.25
